,dates,rating,review,title
11,2017/06/27,4,여수에서 가볼만한 곳 중 한군데이죠~? 가볍게 산책하기에 참 좋습니다. 아름다운 바다와 동백나무가 있습니다. 동백꽃이 만개한 것도 보았더라면 더좋았을 듯 합니다. ,여수에서 가장 유명한 곳
12,2017/03/11,4,여수에서 가장 유명한 장소.푸른 바다. 동백나무. 대나무길을 걸을 수 있고용굴 등 바위절벽도 볼수 있어서 아주 좋습니다.,유명한 장소
13,2017/03/03,3,2월에 가면 동백꽃은 볼 수 있어 괘찮으나그외 시기에는 산책이나 바다 배경 사진을 위해서만 가볼만 함.기차는 타도 좋고 안타도 좋지만 애들이 있다면 오동도 다보고 걸어서 돌아오기에 힘들 수 있으므로 편도도 괜찮음.,산책과 바다 배경 사진을 위해서라면.
14,2017/02/28,4,여수관광에 있어 매우 유명한 곳이니 모르는 사람은 없을 겁니다. 한번은 가볼만한데 유명세에 비해서 글쎄요. ,여수에서 제일 유명한 섬
15,2017/02/22,4,케이블카 타고 올라가 야경보며 산책하기 너무좋았어요.관광객들을 위해 야간 조명도 이쁘고 좋아요.여수 여행에 코스죠^^;,야경보며 산책하기 좋아요
16,2017/01/03,3,"따로 떨어진 섬이라는 느낌보다 여수의 한 부분이라는 느낌이 들었음.엠블호텔, 케이블카 타는 곳과 가까워서 찾아가기도 쉬웠고, 돌아보는데 시간도 많이 안 걸렸음.",작지만 아름다운 섬(??)
17,2016/12/21,4,"여수의 풍경도 감상할수 있고, 케이블카를 타고 이동하여 거닐면서 산책하기 좋은데 한가할때 가면 더 좋을것 같아요~",산책
18,2016/12/15,4,동백꽃 필 겨울 무렵에 가는것을 추천해요.빨간 동백꽃길이 참 이뻐요. 구석에 있는 오동도 등대 계단 올라 보는것도 추천합니다.,오동도 등대
19,2016/12/13,5,저는 갑작스럽게 다시 방문하게 된 여수여서 저녁에 들러보았습니다. 편하게 둘러볼 수 있는 섬이구요. 어렸을 때 기억으로는 유람선으로도 갈 수 있던 기억이 납니다. 저녁이라 아쉬웠는데 낮에 가면 남해의 한려해상을 볼 수 있는 좋은 기회가 될 듯 합니다.,산책코스로 추천합니다.
20,2017/07/06,5,오동도는 걸어서 한번 쭉보는데 1시간 좀 넘게걸린다. 절경이라 할수있을 것 같은 자연풍광과 남해의 넓은 바다를 느낄수있어서 좋다 다만 여름에는 많이 더울것 같다,산책코스로 좋응 명소와 화려한 경관
21,2017/06/27,4,여수 지인 추천으로 편하게 둘러볼 수 있는 섬이라고 해서 방문했다. 경치 예쁘고 둘러보기도 괜찮았는데 여름이라 그런지 모기가 너무 많았음. 다음엔 모기 퇴치제 뿌리고 가봐야겠다. 분수쇼는 밤에 예쁘다고 하니 참고하세요~,여수에 오면 둘러 볼 만한 섬
22,2016/11/11,3,"산책하기 좋은데 더운 여름이나, 추운 계절에는 좀 꺼려집니다.봄에 동백꽃 필때 맞춰서 가면 좋습니다. 공원이라고 생각하고 가시면 될 듯...","여수의 대표적인 명소, 꽃피는 시기를 맞춰가면 좋을 듯 합니다."
23,2016/10/26,5,여수에도 볼꺼리가 많이 있지만 개인적으로는 오동도를 더 좋아합니다. 다리 건널 때도 바닷바람에 기분이 좋아지고 오동도에서 산책하면서 자연경관을 즐길 수 있었습니다. 산책로도 굉장히 잘 되어 있습니다.,여수에 가면 꼭 들리는 곳이에요
24,2016/10/26,3,항상 가는데 별거 없어요. 동백꽃 피는 시기가 아니라면 더더욱 그래요. 요즘 해상 케이블카도 근처에 생겨서 사람들이 더 많이 가죠.,유명한 곳이라
25,2016/10/18,4,"봄, 가을 시원할때 산책하면 정말 좋을것 같습니다. 여수 대표 관광지답게 사람들도 엄청 많습니다. 하지만 너무 기대를 하고가지는 마세요.",시원한날 산책하기 좋은곳
26,2016/09/30,4,큰기대없이 한적하게 산책하거나자전거빌려서 타거나음악분수보거나그러기좋습니다기대와 부담없이 다녀오세요,산책하기좋음
27,2016/09/27,4,아침에 잠깐 다녀왔는데 좋았어요 전기차 편도 800원인데 일찍 다녀오니까 한적하니 좋습니다 산책로도 잘 되어있는 편이예요,경치좋음
28,2016/09/24,5,혼자 슬슬 걸어다녔는데 걷다가 바다가 보이면 앉아서 쉬기도하고 쉬러가기에 넘 좋았어요!! 힐링되는 느낌 ㅜㅜ,산책하기 너무 좋아요~~
29,2016/09/17,5,오동도~ 너무 아름다운곳이네요~ 처음에입장때 걸어서 10분거리를 들어가는 코스가 있는데 날씨가 너무 뜨거워서 저희는 버스를 이용했어요 ㅎㅎㅎ 근데 엄청 느려요~ 타고 7분정도 가서 광장에내려 ~ 바로 산책로쪽으로 가서 그늘안으로 피신을 했어요~ 섬? 등산코스를 타고 따라가며 해안을 보는것도 너무 좋아요~ 그늘이 많으니까 그럭저럭 시원하게 관광할수있고 너무 좋았어요~,더운날씨였으나~ 그늘진곳이 많았어요~
30,2017/07/06,5,시원한 바다와 상쾌한 산림이 어우러진 섬이다. 곳곳에 산책로가 나있어 여유 있게 걸어다니기 좋다. 파도를 가까이 다가가 구경하면 마음이 평온해진다.,싱그러운 산림이 있는 정겨운 섬
31,2017/06/27,4,데크길이 설치되어 있어서 운치있고 편합니다.음악 분수 쇼가 있어서 즐거움과 휴식을 취할수 있어요^^,걸어가는 길에 바닷쪽으로 데크가 설치되어 있어요~
32,2016/08/12,5,여수 가신다면 반드시 가셔야 합니다. 아름다운 바다 구경하실 수 있어요. 자전거 타시는것도 좋구요 모터보트 타보시는것도 좋습니다. 걸어서 들어가시진 않는게 좋아요.섬 안에서 체력 쓰시는게 나아요. 정말 여름에 더운거 말고는 최고입니다. ,필수코스!
33,2016/08/12,5,산책이라고 가볍게 생각하고 출발했다가 더운 여름에 힘들었습니다. 오동도가 생각보다 커서 편한신발에 편한복장으로 가는것을 추천합니다.,산책하기엔 조금 힘든곳
34,2016/08/07,5,가족끼리 여행가서 엄마랑 손잡고 산책하는데 너무 좋았어요. 자연이랑 어울어 져서 좋았습니다. 예전에는 자주 갔었지만 오랜만에 갔었는데도 좋았습니다. 추천합니다.,좋아요.
35,2016/07/27,4,동백꽃이 많아 동백꽃이 피는 시기에 오면 더욱 좋습니다. 바다를 보며 산책을 하기에 좋은 곳입니다. 등대에 올라 높은 곳에서 바다를 바라볼 수 있습니다. ,아름답습니다
36,2016/07/26,5,4년만에 다시 찾은 오동도는 여전히 풍경도 좋고 나무들의 향기가 좋은곳이다대나무 숲속도 있고 동백나무도 많다 특히 바람골에서 부는 바람이 땀을 식혀줘 너무 좋았다,풍경과 숲속이 좋은곳
37,2016/07/16,4,자전거를 1000주고. 대여해서. 이동을. 오동도를. 한바퀴 종포쪽까지돌아보는겅추천합니다. 자전거는. 한시간마다. 반납하고. 다시 대여가능합다,오동도
38,2016/07/10,3,가볼만한 곳이기는 하지만 너무 멀고 햇빛도 강렬하니 절대 걸어가지는 마세요6월초에 간건데도 너무 더워서 힘들었어요오동도 열차나 버스 타고 가시길 추천해요,아름다운 오동도
39,2016/06/21,5,"동백열차는 타면 7분, 걸어도 10-15분이라서 꼭 타지 않아도 괜찮지만, 800원이고 20분마다 있으니 타볼만한정도입니다. 걷기 정말 좋은곳이고 예뻐요. 사람이 많아 복잡하긴 했습니다. ",걷기 좋은 곳입니다!
40,2017/07/06,5,동백꽃이 질 때 가서 너무 아쉬웠습니다. 다음 번에는 꼭 겨울이나 봄에 갔다 와야 겠어요.,동백꽃이 필 때 가면 정말 아름다울꺼예요.
41,2017/06/27,5,동백열차를 못타고 왔어요. 운행시간이 맞지않아서 나름 긴 산책로를 걸어서 갔어요.편한 신발 꼭 추천해요. 산책로가 생각보다 길고 또 오르막 데크산책로도 있거든요.참고하세요.동백꽃 필무렵 2월즈음 다시 가보고싶어요.,동백열차를 못타서 아쉬운.
42,2016/06/05,5,"오동도는 3번째 방문함이번에는 동백열차 탑승지 쯤에서 모터보트 타봄.내가 코스를 정하고 타도 선장님 맘대로 3코스로 돌아버리고 3코스로 계산함ㅋㅋㅋㅋㅋ근데 3코스 좋음재미있음5명까지 5만원, 1인추가시 1만원 추가인데1인 1만원 잡고 탈만함 추천!!!오동도 구경은개인적으로 동백열차 하차장소 부근에 오르막길(계단 ㄴㄴ)로 올라가서 산책하듯 돌고 나오는것을 추천함나무그늘에 산책하기도 좋고 바다보기도 좋은오동도 강추",여수오면 오동도 가야죠
43,2016/05/26,5,"엠블호텔에서 걸어서 쉽게 갈 수 있음.섬 안쪽에 있는 회집에서 해산물 회 모듬을 먹고, 보트로 섬 주변을 둘러보는 것 추천.",걸어서 오동도 구경
44,2016/05/11,5,오동도가 역에서 먼줄 알았는데 여수같은 경우는 걸어서 다닐수 있는 거리에 다 있어서 다니기 좋았어요. 오동도 안까지 걸어들어가서 나무데크를 따라 숲속을 걷다가 내려가는 계단을 이용하면 전망좋은 바닷가를 만날 수 있어요. 시간이 늦으면 전망등대에는 올라갈 수 가 없으니 참고하세요. 전망대에 안갈거라면 저녁에 가서 보고 야경과 음악분수를 구경하고 나오는걸 추천합니다.,예뻤어요
45,2016/05/11,4,여수엑스포로 더욱 유명해진 여수의 오동도~~자전거를 타며 여행했던게 기억에 남네요.새빨간 동백꽃들도 너무 아름다웠고풍경이 정말 이뻤어요!!!,동백꽃이 아름다운 오동도
46,2016/05/10,5,제가 방문한 2월말은 아쉽게도 동백이 가득 달리진 않았습니다만 그래도 상쾌하게 산책할 수 있었습니다. 가장 먼저 봄을 느끼고 온 기분..^^ 3월말에 가면 가득한 낙화로 더욱 아름다울 것 같습니다.,3월말 강추여행지!
47,2016/04/15,3,입구부터 걸어갈 수 있습니다. 케이블카 타고 위에서 보는 오동도도 나름 괜찮았습니다. 봄에는 동백꽃 구경하러 인파들이 많이 몰리니 일정 참고해서 다녀오세요. ,동백꽃이 아름다운 곳
48,2016/04/05,4,오동도엔 포토스팟이 많았습니다 여수를 대표하는 여러가지 그림들과 사진도찍고 바다사진도 찍으니 카메라가 꽉찼어요 자전거를 타고 가면 더좋을것같습니다,아기자기하게 꾸며놓은 벽면이 이뻐요
49,2016/04/01,5,"음악분수, 동백꽃, 등대 등 산책하기 너무 좋은 곳이예요. 올라가는 길에 절벽 풍경이 아주 좋고 여수 오면 한번쯤 방문하기 좋은 곳이예요",조용한 이곳
50,2017/07/06,5,작은섬이라 산책하기 아주 좋은 섬입니다. 주차는 한시간에 5백원인가하는데 경차는 할인을 많이 해주더라고요. 차를 대고 섬까지 걸어가서 오동도 등대까지 걸어갔다가 음악분수도 보고 마음이 힐링되는 좋은 곳이예요,작은섬
51,2017/06/27,4,친구들과 함께한 오동도.산책로가 잘 정비되어 있으며 오래된 동백나무 군락을 지나 바다까지 볼 수 있는 곳.전망대 바로 앞의 세죽 가로수길.너무 예쁘고 멋진 곳이예요.,산책로를 따라 바다까지 볼 수 있는 곳
52,2016/03/17,5,"엠블호텔 바로 밑에 있는 오동도예용걸어서 산책하기 아주 좋은 곳입니다,우리큰아들이 기차를 보고 타야한다면서 갔는데, 산책하기 좋더라구요동백꽃까지 이쁘게 피어있었던데, 너무너무 이뻐서 주변경관에 감탄하며 산책했던 기억이나네요.",산책하기 좋은 오동도^^
53,2016/03/14,5,날씨가 다행이 좋아 산책하기 딱 좋았어요 들어갈때 코끼리기차타고 갔어요ㅋ 구석구석 돌아다니며 천천히 걷기에 딱 좋아요~힐링하기 좋아요~,바다바람 맞으며 산책~
54,2016/02/23,5,"여수에 가면 이 곳을 꼭 가봐야해요. 여기는 동백꽃이 예쁘게 피는 곳인데, 방파제를 걸어서 들어가는 조그마한 섬이에요. 한바퀴 둘러보면 여수 바다의 정취도 느낄 수 있고 밤에 가면 맘마미아에서 보는 그 밤바다에 등대가 돌아가는 장면을 딱 발견할 수 있어요. 산책코스로 최고입니다. ",오동도는 여수의 랜드마크!
55,2016/02/22,4,차가 있으면 다녀오기 좋은 곳으로 여수의 아름다운 바다를 바라볼 수 있는 산책하기 좋은 작은 섬. 봄에 가면 정말 좋다. 동백꽃 최고. 섬 내의 까페에서 동백꽃으로 만든 차를 한 잔 마시고 가면 좋다.,아름다운 산책로가 있는 아름다운 섬
56,2016/02/18,4,"다양한 풍경을 보며 산책하기 좋습니다. 바다를 볼 수도 있고, 숲속을 걷기도 하고, 등대도 나오고...동백꽃이 피는 시기에는 정말 아름다운 모습일 듯. 좋은 시기에 다시 방문하고 싶습니다. ",산책하기 좋아요
57,2016/02/17,5,결혼식 때문에 앰블호텔에 들렀다가 찾은 오동도.이전에도 여수해상케이블카를 탄김에 바로 근처여서 갈려고 했는데 시간에 쫒겨서 찾지 못해 아쉬움이 남았는데 다시 찾으니 정말 좋네요.,여수오동도
58,2016/02/05,4,"오동도 동백꽃이 아름답다고 소문이 났던데, 아쉽게도 겨울에 가서 보지는 못했어요. 그렇지만 오동도로 들어가는 다리, 그리고 오동도 앞바다가 너무 아름다워서 기억에 남네요. 오동도 내에도 중간중간 벤치같은 것이 귀엽게 꾸며져 있어서 커플끼리 와도 좋을 것 같아요. ",좋아요
59,2016/01/31,4,춥지만 않았다면 따뜻한 햇살 맞으며 조금 더 시간을 할애해서 돌아봤을거 같은 곳..너무 추워서 걷다가 귀가 떨어질뻔..미련하게 열차 안타구 다녀서 그런거 같기도 하지만. 좀더 따뜻할때 제대로 느끼고 싶은 곳.,고즈넉하고 좋은 듯.(한파가아니라면)
60,2017/07/06,5,입장료없이 들어갈 수 있습니다동백열차라는 열차를 통해 오동도투어?아닌투어를 할수있구요 오동도 공원으로 올라가면 바닷가가 보이며 근처엔 보트체험이가능합니다,산책하기 좋은곳
61,2017/06/27,5,오동도까지 해변 따라 쭉걸어서 가면산책하기 좋은 오솔길이 나와요음악 공연도 있고 절벽도 있고 풍광이 정말 멋진 곳이었어요,최고최고!!
62,2016/01/15,5,"엠블호텔에서 무척 가깝습니다. 단, 걸어가기에 나이 있으신 부모님이 힘드실 것 같아 셔틀버스? 기차? 같은 거 추가요금 내고 갔어요. 그리고 가파른 곳도 있어서 중간에 오르다 말았답니다.그래도 바다도 한 눈에 보이고 너무너무 좋았던 곳이예요.",오동도~
63,2016/01/15,5,풍경이 예술입니다. 여수에 여행간다면 꼭 들려야 할 곳 1등인듯...바다옆이라 더 멋있어요,아름다운 풍경
64,2016/01/11,5,"가족들과 함께 봄 산책을 다녀온곳. 따뜻한 날씨에 예쁜 바다, 그리고 숲속의 상쾌함을 함께 할 수 있는 곳",가족과 산책하기 좋은곳
65,2016/01/09,4,"멋진 자연경관, 맑은 숲의 공기를 느낄 수 있음. 유람선은 굳이 타지 않아도 될 듯. 오동도를 걸어나오는데 대명리조트에서 지은 엠블호텔 멋지더이다",오동도 방문기
66,2015/12/18,4,11월에는 꽃몽오리가 있었고 꽃이 피지 않아 동백꽃을 많이 구경하지는 못했습니다. 바다와 섬을 같이 구경하여 경관이 좋았습니다. ,꽃이 필때면 더 좋았을것 같습니다.
67,2015/12/11,4,11월 조금은 쌀쌀한 날씨 였으나 운동도 할겸 오랫만에 아내와 동백숲터널을 미로처럼 다녔던 기억이 있습니다.,아내와 같이 산책했던 오동도 동백숲
68,2015/12/11,4,"오동도는 걸어서 들어갈 수도 있고 동백열차(1인 800원)를 타고 들어갈 수도 있는데 거리가 멀지 않아서 저는 들어갈 때는 동백열차를 타고, 나올 때는 걸어서 나왔습니다.섬을 둘러보는데 한시간 반 정도가 걸렸고, 나무가 울창해 여름에는 정말 시원하겠다는 생각이 들었습니다.아직 다 피지는 않았지만 동백꽃을 볼 수 있어 좋았구요.다만 등대가 공사중이어서 올라가보지 못한 것이 아쉽네요.",여름에 가면 시원하고 좋을 것 같아요
69,2015/12/09,4,케이블카를 타고 가서 연육교를 건너면 갈수 있는데 풍광이 멋진 작은 섬입니다. 거북선 모형과 음악에 맞춰서 노래하는 분수가 있어요,작은섬이에요
70,2017/07/06,5,저는 초여름에 방문하였습니다 오동도 열차 타고 들어가면 좀더 편하게 갈 수 있습니다오동도 내부의 방파제도 좋지만 동백섬에 꼭 들어가세요 저는 동백섬 해맞이공원? 거기 갔는데 정말 좋더라구요 바다 경치가 장관입니다,생각보다 훨씬 멋지고 아름다운 곳!
71,2017/06/27,5,한글날 연휴에 여수를 방문하였는데 오전11시를 조금 넘긴 시간임에도 오동도 바로 근처 주차장은 이미 만차여서 몇백미터 떨어진 다른 공영주차장에 주차해놓고 걸어서 들어갔습니다. (오후에 나오면서 보니까 거기도 만차더구요) 오동도는 부산 동백섬 못지 않게 잘 꾸며놨더군요. 나무 데크를 설치해두어 여수 앞바다를 조망하기에 좋았습니다. 등대 전망대에도 올라가서 돌산 대교 쪽 케이블카도 다 보이구요. ,기대 이상으로 아름다웠던 오동도
72,2015/10/31,5,꼬마기차를 타고 오동도에 들어서면 크고 작은 나무들과 동백꽃들이 관광객을 반겨줍니다. 이곳을 걷고 있으면 다른 세계에 온 듯한 느낌을 받을 정도로 아름다운 곳입니다. 여수에 방문했다면 반드시 가봐야할 곳으로 강력 추천합니다.,산책코스로 굿
73,2015/10/19,5,"기대 안하고 갔는데 굉장히 좋았습니다. 겨울에 가면 동백꽃이 펴서 훨씬 이쁘다고 했지만, 가을에 간 오동도도 수풀이 우거지고 맑은 공기를 맡을 수 있어 너무너무 좋았습니다.",멋진 섬입니다.
74,2015/10/19,5,여수의 상징!엠블호텔에서 걸어서 바로 갈 수 있는 거리입니다. 섬 입구에서 코끼리 열차같은 걸 타고 가면 걷는 수고를 줄일 수 있으니 노약자(?)와 같이 가시는 분들은 참고하시구요.언덕이 그리 높지 않아서 어린 아이들 데리고 산책 겸 해서 돌아보기 좋습니다. 한참 올라가면 바다 풍경이 시원하게 펼쳐지는 아름다운 곳입니다.,동백꽃이 아름다운 섬
75,2015/10/14,3,"여유롭게 바다내음과 숲의향기를 따라 거닐수 있음이 매우매우 좋았습니다. 단, 사람이 많을때는 참 가기가 어렵습니다",예쁜 경치 한국의 미
76,2015/10/08,5,가볍게 걸어갔다 올수 있는곳입니다. 산책하기 좋아요.^^한바퀴 돌고오는데 그리 오래안걸려요.예로부터 오동나무가 많아 오동도라 불리게 되었다네요~시간나시면 한번 가보세요~,오동도~
77,2015/09/30,3,점심먹고 배부를 때 산책하기 좋은 코스입니다.오동도로 들어갈 때 기차 같은 것을 타도 대고 걸어가도 됩니다오동도 가서는 조금만 올라가면 등대전망대가 있는데 바다가 한눈에 보여 사진찍기 좋습니다,산책하기 좋은 코스
78,2015/09/18,5,지난 1월 동양일보 길여행을 다녀왔는데 7월 박람회 때문에 다시 한 번 방문하게 되었다 갔던 곳이라도 도는 방향에 따라 감흥이 다르고 체험기회가 같지 않음을 알 수 있었다. 숲길이 멋있고 바닷가라서 그저 천천히 걸으면 힐링이되는 곳이었다.코끼리열차는 1인 2000원인데 여수시에서 운영하는 것이었고 노약자가 아니면 굳이 권하지 않는데 아이들이나 연세드신 일행이 있으면 한번쯤 타보는 것도 좋다. 거리가 가깝고 힘들지 않은 평지를 조금 운행하는 것이기 때문이다. 그리고 등대 안의 체험거리도 쏠쏠한 재미가 있으며 한바퀴 도는데 늦어도 1시간이나 두시간이면 충분한 곳이다.밥에 입구의 케이불가를 타 보는 것이 더 권하고 싶다. 여수 밤바다 라는 노래도 있지만 멋진 야경과 언덕위의 공원화 된 장소까지 올라가 보고 차 한잔 하는 것도 강추한다.,오동도 코끼리열차
79,2015/09/17,4,오동도에서 돌산까지 갈수있는 해상 케이블카 꼭 추천해주고 싶어요.바다위를 지나가면서 볼수있는 경치가 정말 아름답습니다.왕복으로 갔다와도 되고 편도만 끊어서 돌아오때는 버스나 택시를 타도 되요.,오동도에서 케이블카 타기
80,2017/07/06,5,"여수 여행에서 가장 좋았던곳이 오동도였어요. 맨발로 걷는곳도 나오고, 맑은 공기도 마시고, 바다도 한 눈에 보이고 좋았습니다. 여수에 가면 여길 꼭 다녀와야해요.",마음속까지 힐링되는곳
81,2017/06/27,4,엑스포공원을 구경가기전에 아침에 한바뀌 돌아보며 좋을드싶네요.. 대신 주변의 보트는 비추입니다..절대 타지마세요.,여유를 즐겨보세요...
82,2015/09/08,5,여수 여행때 항상 가는 곳섬에 가득있는 동백 나무 숲을 지나서 오동도 등대까지\걸어서 올라가노라면 여수 여행의 완성,동백꽃의 정수를 볼수 있는 곳
83,2015/08/31,2,사실 부산사람이라 해운대동백섬을 자주산책해서그런가 특별한느낌을못받았어요ㅡ ㅎㅎ두번가볼만한볼거리가있진않았어요,관광지라하기엔 부족한
84,2015/08/14,4,여수에 간다면 한번쯤 들러보면 좋을것 같아요.크진 않지만 한번 산책하고 산길 을 가볍게 걸을 수 있어요,날씨 선선할때 가보세요~
85,2015/08/14,4,여수에 오면 꼭 들리는 곳이죠. 힘들지 않으니 올라가 보세요. 힐링이 될만한 숲과 건물도 보시구요^^,여수명물 오동도
86,2015/08/12,3,"저녁 무렵 도착해서 다둘러보진 못했지만, 분위기는 조용하고 좋았어요.주변에 주차시설 부족으로 불편함.",나름 괜찮았어요
87,2015/08/07,5,여수에 방문하면 꼭 방문해야할 곳 중 한곳인 오동도. 오동도는 걸어서 가는 방법과 관광차로 가는 방법이 있는데 관광차로 이동하는것을 추천한다. 오동도에 들어갈때 걸어가다가 후회했음--;;. 자연경관이 이쁘고 라이브음악에 맞춰 나오는 분수쇼도 제법 볼만하다. 뛰어난 볼거리는 없지만 자연을 보러가는 곳으로 좋은 코스이다.,여수에 왔으면 필수 코스~~ 오동도
88,2015/08/05,4,"엠블호텔과 바로 인근(걸어서 5분)거리에 위치하여, 아침, 저녁으로산책하기 좋은 곳입니다.걸을면서 주변 바다를 볼수 있으니 이것도 좋은점이 겠지요..",산책하기 좋은 곳
89,2015/08/05,5,"오동도는 크지않고 높지않고 산책하기 매우 좋은 곳,신선한 회와 먹거리가 즐비한 여수,아이들 볼거리도 많고, 보트나 유람선 도 좋습니다.",환상의 동백섬
90,2017/07/06,5,"일단 전망이 너무 좋았습니다. 특히, 여수하면 오동도를 빼놓을 수 없을 정도로 유명한 관광지이기도 합니다. 무엇보다도 갈대 숲?이라고 해야하나.. 정말 사진이 잘 나옵니다. 그리고 코끼리 열차??같은 관광열차가 있기 때문에 오래 걷지 않고 편히 다녀올 수 있습니다.",바다를 한눈에 볼 수 있는 곳!
91,2017/06/27,4,오동도는 동백이 유명하다했는데우리가 방문할시에는 얼마남지 않아 아쉬웠다하지만 오동도로 들어가는 바닷길에서 바라본여수바다의 모습은 정말일품!!오동도안의 갯바위들과 등대의 경치도아름다웠으며 시간맞춰 방문하면 음악분수의 멋진쇼를 볼수있다해질녘 나오는 순간에 보이는 여수밤바다의 노을이여행의 참맛을 느끼게해주었다,산책하기 너무 좋았던 여수바다
92,2015/04/30,5,동백꽃의 고향 여수 오동도 웰빙트레킹으로 낭만의 발걸음을했다. 봄을 찾아가다~^^ 섬 전체가 한폭의 그림처럼 아름답고 한국의 아름다운 길 100선에 선정되고 운치 있는 768M의 방파재를 걸어가면 4000여 그루의 동백나무가 반깁니다. 맨발공원 시누대터널 등대전망대가 있어 검푸른 남해바다와 찾아오는 봄을 느끼며 돌산 갓김치 맛을 느끼는 한려해상국립공원에 다녀왔다. 등대 옆의 전망대는 엘리베이터가 설치되어 있어서 연로하신 분들이나 어린 아기들은 이용하기에 수월한 듯하였다. 그리고 엑시퍼 전시관에는 멋진 관람과 함께 동백꽃 벽화가 있어 포토존으로 그만이다. 또한 옆에 유람선을 타는데는 1시간 정도가 소요되고 있었으며 시간 조절을 잘 한다면 유용한 여행 팁이 될 것 같았다. 그리고 트램이 운행되고 있었는데 3량 정도 연결이 되었던 것으로 기억하는데 겨울이라 그럴지도 모른다. 성수기에는 더 많은 차량이 연결되어 운행되지 않을까? 주차장 옆 호텔 앞에는 언덕위의 케이블카를 탈 수 있는 시설이 있었다. 1인 2만원 25000원 이라는 점이 부담일 수는 있지만 여수대교까지 왕복한다고 하는데 나는 시간 때문에 언덕위에 올라가 보지를 못해서 아쉬웠다. 다행인 것은 갓김치를 3kg에 2만원씩 구입했는데 여수 재래시장에서는 1kg에 1만원씩 이었다. 3만원이니 50%나 비싼 것이었다. 여행에 참고하시면 좋을 듯하다.상호는 <뚱땡이 돌산 갓김치> 였다. 한정식도 저렴하게 팔고 있었는데 일정이 바빠 여수 수산시장으로 갔다가 다시 여수 식당으로 갔다. 여수식당의 회가 일품이었다. 아무리 배가 고팠다고 헤도 이제까지 매가 먹어본 회중 제일 맛이 있었다고 단언 할 수 있다. 싱싱하고 식감이 최고 였었다.,봄을 찾아가 만나다. 2015 여수 오동도
