,dates,rating,review,title
19,2016/09/02,5,길을 따라 걸으면 벽면엔 김광석님을 그린 그림들과 사진찍을수있는 조형물들이 있고 차분히 앉아서 즐길 수있는 카페도 있어요~ 더운날이었지만 사람도 꽤 있었고 거리에 퍼지는 김광석님 노래가 이 거리를 더 아름답게 했습니다~,거리에 퍼지는 김광석님 노래~
20,2017/07/11,3,좀 조용히 걸어다니고 싶었는데 길은 예쁘지만 그만큼 입소문도 많이 탄 곳이어서 그런지 좁은 골목에 사람이 바글바글합니다. 카페도 많아서 중간에 쉴 수도 있고 사진 찍을 곳도 많은데 사람 많은 건 어쩔 수가 없네요ㅠ ,사람이 너무 많아요
21,2017/07/11,4,김광석 음악도 계속 흘러나오고벽화 그림도 많아서 기억을 되살리기 좋네요.길을 따라 카페와 음식점들도 있어서 한번쯤 다녀오기 좋습니다.,김광석을 좋아하는 분이라면
22,2016/08/28,4,예전에는 거리도 짧은데다 냄새도 많이나고 지저분했는데요즈음 카페나 식당이 많이 들어서있어 볼거리도 많고 좋아요그 옆에 시장 안 쪽으로 들어가면 더 식당이나 카페들이 더 많이 있으니 찾아가는 재미도 있어요.,예전보다 훨씬 깔끔하고 볼거리도 늘었어요
23,2016/08/15,5,"신천을 사이에 두고 방천시장을 접하고 있는 깁광석길~젊은 예술인들이 모여서 조성한 길이 명소가 되어 현재는 식당과 전시회장, 찻집등이 몰려 있어 사람들이 붐비는 명소가 되었다.",예전의 그 느낌 드대로~
24,2016/08/06,5,벽화도 많고 노래도 잔잔히 흘러나오고 이색적인 상점도 있어서 한번쯤 가기에는 좋습니다. 대구사람보다는 다른지역 사람들이 더 많은 곳이기도합니다. ,타지 사람이 더 많은 명소
25,2016/08/05,3,"새로운 분위기의 카페도 많고, 음식점도 좋아요. 주로 저렴한 음식점이 많고, 젊음의 분위기가 참 좋습니다.",산뜻하고 젊음의 기운이 느껴져요
26,2016/08/02,4,짧은 골목길이지만 김광석의 추억이 느껴집니다. 맛있는 것도 중간중간 많아서 지루하지 않아요 ㅎ,꼭 가보세요
27,2016/07/29,4,김광석의 음악을 아는 사람이라면 길을 걷는 것만으로도 그의 감성을 느낄 수 있습니다. 최근 골목 곳곳에 새로운 상점들도 많이 생겨서 볼거리가 많습니다.,김광석의 음악과 함께 하는 길
28,2016/05/30,4,잘어우러진 소박한 골목이다. 전체적 테마와 추억이 마치 그 옛날로 데려가주는 곳으로 강변과 시네 중심과의 거리도 가까워 대구를 간다면 꼭 추천한다,소박한 추억의 어우러짐
29,2016/05/13,5,예쁜 카페가 있어서 너무 좋았습니다. 브런치도 먹고! 사람들이 오전이어도 많더라구요. 한가할 때 가보고싶네요~ 김광석거리 기대안하고 갔는데 좋았습니다. ,브런치해결!
30,2017/07/11,3,예전엔 사람이 그렇게 많지 않고 조그만한 거리였으나 유명세를 타며 급속히 수많은 건물 공사가 진행되며 많은 커피샵 및 잡다한 물건을 파는 가게들이 생기고 있음. 상업화가 진행되며 예전보다 못하다는 느낌이 들어요.,너무 상업화가 급속히 진행되고 있음
31,2017/07/11,4,분위기도 좋고 김광석거리에 있는 이쁜카페도 많아서 커피한잔하고 좀 걸어서 대구시내를 구경할수있어서 좋음,여자친구랑오면 진짜좋을듯
32,2016/05/02,4,대구에서 모두들 데이트 코스에 목 말라있을텐데 그나마 가볼만합니다.잠깐 길 둘러보고 사진 찍고 군것질 하시면 될 것 같습니다.2시간 이상 있을만한 곳은 안됩니다.,볼 것 없는 대구에 그래도 데이트 코스
33,2016/02/26,5,"시내에 위치해 있어서 무엇보다 찾아가기가 쉽습니다. 김광석에 대한 많은 것을 알려주는 만큼, 김광석의 음악을 들은 세대라면 다시한번 그 때의 추억을 회상하실 수 있을 것 같네요. 또한 여러 아기자기한 가게들도 있어서 기념품을 구매하기에도 좋은 것 같습니다.",김광석을 좋아하는 분이라면 반드시 와야할 곳.
34,2016/01/10,4,엄청 기대를 하고 시내에서 걸어서 찾아간곳. 벽화거리랑 비슷한데 계속해서 들려오는 김광석 노래가 좋음. 노래를 사랑하시는 분이라면 가도 될것 같아요. 길이는 200미터 정도 되는것 같은데 소소하게 가게가 조금 있어요. 옛날 문방구 같은 곳에서 불량식품도 사먹고. 특화된 가게가 많진 않아요. 오히려 상업화가 덜 됫으면 하는 곳이기도..ㅎㅎ,한번쯤 들러봐도 될듯
35,2015/12/09,3,시시한 벽화 몇 개 있는 것 말고는 크게 볼거리가 없습니다. 기대를 버리고 가시기를.. 꼭 가볼만한 관광명소는 아닌 것 같아요.,생각보다 볼게 없음.
36,2015/11/27,5,고 김광석의 주옥같은 노래와 인생을 다시 느끼고 싶은 관광객이라면 수성교옆에 있는 방천시장의 김광석길을 가보길 추천한다. 골목은 걸어서 휙 지나면 채 10분도 걸리지 않는 짧은 길이지만 진정으로 김광석을 좋아하시는 분이라면 천천히 음미하면서 걸어보는것이 아주 좋은 추억이 될듯...입구에 작은 동상이 있어서 포토존으로 좋고 주변에 시장 과 현대식 카페들도 있어 여러가지 음식들을 드시기도 좋다.,대구의 골목길 투어중에 들러는곳
37,2015/10/24,4,"김광석은 90년대를 대표하는 포크 가수이다. 독일 함부르크에 비틀즈 광장이 있고, 영국에서도 비틀즈의 앨범 표지를 찍은 에비 로드처럼 문화를 대표하는 관광명소로 자리잡은 곳이다. 그를 기리는 수 많은 밴드들의 버스킹 공연을 볼 수 있어서 거리를 더욱 풍성하게 만들어주며, 이 곳의 카페들 또한 쉬어가는 분위기를 도와주며, 옆의 방천시장은 허기진 이들에게 먹거리를 제공해준다.","한국의 커트코베인, 김광석을 기리는 길"
38,2015/09/11,5,대구의 핫 플레이스! 김광석 길~ 근처에 봉리단길이 형성되었다... 과거에는 김광석 길만 있었는데 이젠 까페들이 즐비한 공간!,김광석 길! 요새 엄청 뜨고있는 대구의 핫플레이스
39,2015/09/04,4,수성교 옆 방천시장 내 위치한 김광석길은 약 1km의 직진길에 김광석의 생전 모습이 벽화로 되어 있어서 걷기 좋은 길입니다. 단 김광석이란 분을 조금은 알아야 되지 않을까요?,김광석을 회상하며...
40,2017/07/11,5,남자친구랑 다녀왔는데 벽화가 너무나도이뻤었어요!! 사람이 많아서 사진 찍는데 복잡했었지만 다들 기다려주셔서 너무 고마웠네요ㅎ,남자친구랑 다녀왔어요!
41,2017/07/11,3,재밌는 사진이 좋은 곳에서 커피를 마시고 있는 귀여운 카페. 모두가 더 좋은 동맹 에 있다.,좋은 시간
42,2014/10/21,5,정말 멋진 거리. 한 무리의 상점과 벽화. 걸어 다니며 풍경을 즐길 수 있는 좋은 자리. 제가 갔을 때에는 뮤지컬 수행자가. 그는 정말 좋았습니다.,정말 멋진
43,2017/06/16,4,"많은 작품이 전용 메모리
사진 촬영 이 한 경우 selfie
작은 가게들은 활동에 재미가 부족
이 버스에서 내려 가는 용",멋진 곳을 한 시간 이상
44,2017/04/25,4,"한국을 느낄 수 있는 80s 90s 입니다. 짧은 골목길이 군인이 된 사랑 한국 가수, kim gwangseok. 많은 좋은 레스토랑, 커피 숍과 기념품 가게들. 여기에 dts 에서 이 쉽습니다. 김광석 다시그리기길. 한국이 사랑하는 가수김광석이 태어난 시장근처로 김광석지시리기길이 조성되었다. 표지판이잘되잇어 대구지하철에서 내려찾아가기쉽다.주변 카페, 식당촌 조성되어있다. 연인 친구끼리 가볍게 방문하기좋다.",한국을 경험하고 싶어 80s 90s?
45,2017/03/24,5,너무 예쁘고 낭만적인 거리! 하지만. 한국 음악을 듣지 않을 수 있지만 이해할 수 있는 거리에 있어서 음악 사랑과 축복받은 곳이었다. 이 있습니다. 나는 배운 게 더 bbupki. 자신이 방문할 수 있어서.,아주 예쁜
46,2016/07/12,4,"도로는 좁은 빨간색 벽돌 킴 광호 본부장, 벽화 골목 거의 70 작품 전용 가수, 김 본부장 바보, 인기 가수 중에는 80년대 90년대 살 말고 가서 이 지역까지 5 었다. 가는 커피숍과 bangcheon 시장, 전통 시장, 근처. 넌 여기까지 경북 대학교 병원 역 녹색 지하철.우리는 몇 시간 전에 왼쪽에서 출발하기 전에 이 곳을 추천 게스트하우스 직원들은 대구. 의 편리함을 사진을 찍었습니다. 이곳은 또한 훌륭한 모든 팬을 킴 쾅 본부장.(전화 번호 잘못)",만약 작은 여분의 시간
