,dates,rating,review,title
10,2016/04/11,5,"계절별로 한 번씩 방문하는데 너무나 좋은 곳이에요. 봄에는 벚꽃, 가을에는 단풍도 볼만하답니다. 입장료도 단돈3000원!! (단, 2016년 4월 7일부터 5천원으로 인상된대요 ㅜ.ㅜ) 코끼리열차, 리프트, 무료순환버스 등이 있어서 힘들게 걷지 않아도 되고요. 이번에 호랑이숲 리모델링해서 재개장했는데 보다 친환경적으로 바뀌어서 보기 좋아요!! 가면 무조건 뽕 뽑는 곳!!",데이트 장소로 너무나 좋은 곳
11,2016/04/02,4,봄이다가오는 날! 2살 아들이 사자를 너무 좋아해서 함께 서울대공원으로 출발!!! 20년만에 다시 방문한 대공원은 너무 넓었다 ㅋㅋㅋ이렇게 넓을줄이야.... 케이블카타고 위에서 아래로 내려오는 동선을 짜서 2시간동안 아들이 좋아할만한 동물 찾아다니며 관람. ㅋㅋㅋ 너무 넓은 동물원 저질체력인 나에겐 너무 지치는 코스 ㅋㅋㅋ 아들이 좋아하니 다음에 또 가야겠다. ,가족나들이~~~^^
12,2016/03/16,5,한국에 몇년만에 들어와 대공원을 찾았을 때 정말 깜짝 놀랐다. 예전의 칙칙하고 오래된 분위기가 새단장을 하여서 깔끔하고 쾌적한 느낌을 주는 곳으로 변한 것이다. 그리고 동물을 더 가까이에서 보고 즐길 수 있도록 시설들이 더 잘 갖추어져 있어서 너무 좋았다. 봄날씨에 산책하며 동물관람을 즐기기에 딱 좋은 것 같다.,새단장으로 깔끔해진 대공원
13,2016/02/23,4,너무 넓어서 하루에 모든 동물을 다 보기에는 힘들어요. 리프트 타고 올라가서 위에서부터 내려오는 것이 체력을 아낄 수 있는 것 같아요.,드넓은 대공원
14,2016/02/16,5,평일에 조카랑 놀러갔는데 엄마들이 아가들이랑 많이 나왔더라구요.천천 걸어다니면서 구경하고.. 돌고래쑈도 보여주고 너무 즐거웠어요.가족단위도 연인단위로도 참 좋은 시간 보낼 수 있어서 좋은것같아요.,좋아요.
15,2016/01/25,5,연인끼리 지도를 보고 동물을 구경하고 사진찍기에도 좋고 가족과 함께 돌아다니며 동물구경해도 좋은 외출 장소 라고 생각합니다.,연인부터 가족단위까지
16,2016/01/21,5,도심속의 쉼터로 옆의 미술관과 함께 산책하고 기분내기 좋은 장소입니다가족들과도 적당하고 연인과도 즐거운 시간을 보낼 수 있습니다,도심속의 쉼터
17,2016/01/19,4,학창시절 소풍으로 많이 방문했던 곳입니다. 가운데 호수가 전망의 아름다움을 만들어주고 있고 서울동물원에서 여러가지 동물들을 만나보고 근처에 있는 서울 미술관에서 미술작품을 통해 예술을 만끽할 수 있습니다. 또한 서울랜드에서 여러가지 놀이기구를 통해 스릴넘치는 시간이 가능합니다.,어릴쩍 추억이 담긴 서울대공원
18,2016/01/14,4,서울 대공원은 처음 방문이었다. 의외로 동물들이 많아서 놀랐고 또 그 동물들이 너무 생기 넘쳐서 놀랐던 곳. 기린이 뛰어 다니는 걸 볼 수 있다뉘~~그리고 조경도 잘 되어 있어서 중간 중간 쉬며 가며 보기 좋았던 곳이다.,동물들을 친근하게 볼 수 있었던 곳
19,2016/01/11,5,서울 대공원 처음 가보았는데 아담하니 커플끼리 야간개장에 가면 좋을 것 같다 . 조용하니 그리 크지도 않고 좋은 듯,서울 대공원 나들이
20,2015/12/27,4,언제나 부담없이 들릴 수 있는 서울 대공원.가족들과 주말에 산책하기 좋은 곳이다.코끼리열차도 타고 동물들 구경도 하고...이제 시설이 많이 낡아 보수가 필요한 곳이 많지만 여전히 매략적인 곳이다.,귀여운 동물도 보고 산책도 하고
21,2015/11/30,5,"지하철로 갈수 있어서 좋구요, 성인은 입장료를 내지만 아이들은 12세까지 무료라는게 장점이에요~ 지하철역에서 내려서 코끼리 열차를 타고 가면 즐거워요~ 대공원 구경하고 나올때는 걸어나오고 들어갈땐 코끼리열차 타세요~ 비용은 있지만 타는게 좋아요~",애들이 12세까지 무료라는게 장점이에요~
22,2015/11/23,5,동물을 관찰하고 산책하기에 좋습니다.시설이 크다보니 매우 다양한 동물들이 있으나 체험이나 공연은 아쉬운 점이 있습니다.봄 가을 날씨 좋을때는 소풍으로 매우 좋지만 실내공간이 적어 여름과 겨울엔 별로입니다.,동물을 보기엔 좋은 곳
23,2015/11/19,4,아이들과 시간보내기 좋습니다. 입장료도 싸고요. 근데 안에서 먹는건 좀 비싸다는 생각이 드네요.,넓네요
24,2015/11/08,4,"몇일전에 아들과 동급생들 데리고 놀러갔었어요. 가을이라 그런지 정말 단풍이 아름다웠습니다.돌고래생태설명회라는 이름의 돌고래쑈를 공짜로 볼수 있어요. 하루에 3회 무료 공연을 합니다. 저희는 3시에 봤어요.대공원 입장료도 저렴하고요. 다둥이 카드 있으면 할인도 되요.주차비는 하루 4천원입장권은 성인 3천원, 초등학생 1천원코끼리 열차가 편도 성인 1천원, 초등학생 700원정도 했고요.내부 편의점에서 사이다 같은 음료는 2천원이였어요.최근에 내부 관광차가 없어져서 잘 걸어 다니셔야 합니다.초등 1학년들은 뛰어올라가서 돌고래보고, 잠깐 간식먹고 다시 쭉 돌아보다가 호랑이 우리있는데서 리프트 타고 내려오니 적절했어요.참고하세요.~",진짜 넓습니다.
25,2015/10/30,4,아이데리고 유모차 끌고 가기 좋은 동물원이죠. 지하철역도 가깝고 코끼리 열차 이용하면 동물원 입구까지 갈 수 있는데다 처음에는 몰라서 초입에 기린만 보여주고 유모차끌고 맹수류있는 꼭대기까지 끌고 올라가느라 고생했는데.. 아이가 어리다면 한번쯤은 동물원 입구 왼쪽으로 가셔서 리프트타고 꼭대기에서 거꾸로 입구쪽으로 내려오세요. 그게 훨씬 편하답니다. ,교통편한 동물원
26,2015/10/19,5,중간에 호수가 있어서 반짝이는 물결과 단풍으로 물든 벚나무...뒷편에 청계산까지 정말 좋아요,정말 아름다워요
27,2015/10/18,5,다양한 동물들과 볼거리 먹을거리가 있어 좋아요 어린아이들과함께 라면 장미공원도 좋아요 작아서 어린아기들이 걷고 보기좋습니다,가족과 오기 좋은 곳
28,2015/10/16,5,5월 날씨 좋을 때 갔는데 너무 좋았어요. 나무들이 우거지고 동물들도 활기찼어요. 가족들과 도시락을 싸서 소풍을 갔어요. 공간이 매우 넓고 동물들이 넓게 배치되어 있어서 구경하기에 좋았습니다. 자연과 어우러져서 기분이 좋았어요. 예전에 아기가 없을 때는 코끼리 열차등의 이동수단을 이용했는데 이번에는 아기가 있어서 이용안하고 유모차를 끌고 걸어갔습니다. 유모차를 이용하기에 어려움이 없었습니다. 날씨가 좋아서 걸어가도 좋았어요. 꼭 편한 신발을 신고가세요. 약간 경사가 있어요.,아이에겐 천국
29,2015/10/05,5,서울대공원은 아이들이 가장 많이 찾는 동물원입니다.넓은 공간에 쉽게 볼 수 없는 다양한 동물들이 많고 중간중간 휴식할 수 잇는 곳들도 있어아이들이 있는 가정이라면 흥미롭게 하루종일 보낼 수 있는 곳이지요.,사계절 모두 좋아요.
30,2015/09/29,5,유모차를 깜박해서 입구에서 유모차 대여해서 돌아다녔어요. 에버랜드보다는 좀 떨어진다고 생각되지만 그래도 아이 데리고 다니기에 좋아요~,노후되었지만 아이와 같이 가기에 좋은곳
31,2015/09/29,5,봄에 방문하면 화려한 대왕벚꽃나무가 피어 산책하기에 정말 좋습니다.가을의 단풍은 말할 것 도 없구요. 동물원에 관심이 없어도 나무만 봐도 좋은 곳.,언제나 평화로운 곳
32,2015/09/26,4,생긴지는 오래되어서 관리가 세련되지는 않습니다.하지만 저렴하고 내부에 캠핑장소도 있어 대공원 뿐 아니라 캠핑족들에게도 인기가 많습니다.,저렴하게 가까운곳으로 아이와 함께
33,2015/09/04,5,"이거역시 너무도 유명한 곳이라... 서울 대공원은 가족과 다니기 좋지요..많은 동물들을 볼수 있구요,. 그옆에 서울랜드가 더 좋지만요 ^^",서울대공원
34,2015/09/03,5,언제 가도 좋은 곳이죠봄에는 벚꽃이 피어서 흩날리기 때문에 가장 좋기도 하고요요즘 같은 날 방문해도 좋을 것 같아요,소풍가기 좋은 곳
35,2015/08/29,4,가까이서 맹수를 볼 수 있는 몇 안되는 곳이다 시설이 낡아 약간 위험해 보이기도 하지만 관람에 무리는 없다 입구에서 통합패스를 구매해 코끼리 열차를 타고 올라가 동물원에 입장하고 다시 리프트를 타고 올라가면 동물원 정상에 도착한다 리프트는 정말 길다 가을에 단풍들 때는 정말 장관이다 리프트가 있었기에 하향식 관람이 가능하다 돈 아끼려 밑에서 올라오면 정말 다리가 휘어진다 사고 이후 보강된 호랑이 축사부터 제일 밑에 기린까지 정말 많은 동물들을 관람할 수 있다 코끼리는 퇴근 시간이 5시 이니 그전에 가야만 볼 수 있다 사자먹이 행사가 최근에는 열리지 않아 그 부분이 좀 아쉽다 ,동물이 많아 좋은 곳
36,2015/08/26,4,한국 사람들 치고 안가본분들 거의 없을텐데요..과천에서 서울랜드 옆에 있으니 가족단위로 다니기에 딱입니다.,가족 단위로 가기에 좋습니다.
37,2015/08/19,4,아이들과 도식들고 구경하기 좋은장소입니다가격도 착하고 동물들고 많이있고 참고로 아이들이너무좋아해요,가족 나들이
38,2015/08/18,4,둘째 아이까지 대리고 서울대공원 관람하였습니다.사진이라고는 공작새밖에 없네요!공작새가 날개를 펼때는 사람들의 시선을 사로 잡았어요!다들 사진기를 들고 찍기 바빴던것 같아요! (^^),서울대공원 아이들과함께
39,2015/08/15,4,"에버랜드와는 달리 넓고 가격도 적당하며 남녀노소 누구나 즐길수 있는 멋진 동물원, 인근에 서울랜드도 있어 놀이 시설을 즐길수도 있음",대한민국 최고의 동물원
40,2015/07/16,5,"저처럼 동물을 사랑하는 사람이라면 꼭 방문해야 할 곳입니다. 용인 에버랜드의 사파리 같은 느낌은 없지만, 넓고 가격도 저렴하여 동물을 좋아하지 않는 사람이라도 산책을 즐기기 좋은 공원입니다.",동물을 좋아한다면 꼭 방문!
41,2015/07/09,4,입장료가 매우 싸다. 흔히 많이가는 에버랜드 동물원과는 비교도 안될정도로 싸다. 약 3천원 4천원 이였던걸로 기억한다. 이 가격대에 다양한 테마의 동물들을 관람하고 체험을 한다는것이 괸장이 색다른 추억으로 자리매김하였다.,서울대공원 관람후기
42,2015/04/29,4,학창시절 사생대회 백일장 하러 자주간곳을지금은 제 처와 아들과 함께 가보니 또 다른 느낌을 주더군요.동물들도많고 넓어서 걷기도좋고.지하철역도있어 굳이 차량안가져가도되고. 좋았습니다,대공원후기
43,2014/06/09,5,아이들과 동물들도보고 밥도 먹고 양들에게 당근도주고 지팡이 아이스크림도 맛있었고 사자 먹이주는 것도 보고 아주 유익한 시간 보냈네요,재밌어요
44,2014/03/23,5,"다양한 동물들을 한 곳에서 볼 수 있습니다.사람들이 많이 몰리면 주차장에서 좀 멀리 걸어야하지만, 하루 종일 놀아도 주차비는 4천원만 내면 되니 좋아요.",아이들과 놀기에 좋아요
45,2013/02/27,3,"와이프와 10년만에 다녀온 서울 대공원. 10년 전과 특별히 달라진게 없더라구요. 가족과 함께 산책한다는 느낌으로 다녀오면 좋을듯합니다. 아, 만약 애가 있다면 별5개일수도 있겠네요. 아이들이 즐거우면 어른도 즐겁죠.",늦은 가을에 다녀왔네요.
46,2011/12/20,5,"굉장히 넓은 편이라 아이 데리고 가면 항상 전체를 다 둘러보지 못하고 귀가하게 되는 아쉬움이 있다. 집에서 매우 가깝고 지하철, 승용차 모두 교통 편리하다. 그러나 승용차의 경우 귀가할 때 남태령 넘어오는 길이 엄청 막히는 편이라 4시 정도에는 나서야 한다.",계절마다 들르는 곳.
47,2017/06/15,4,우리가 갔던 다른 가족과 함께 총 2 6명과 아이들 6 (2 8세 500%까지). 우리는 가서 사 주는 패키지 가격은 관리할 수 있습니다. 일반적으로. 저는 기쁘게 생각합니다 (8 세) 가 있는 자는 내 여자 에 관심 있는 동물 (제외하면 그녀는 실망하지 않을 볼 수 있는 돌고래 돌핀 으로 다시 갔다. 자연) 내 젊은 딸 은 6살 지 않은 동물들을 보고 즐길 수 있는 놀이터와 같은 (비슷한 다른 아이들이) 선택한 실제 동물 은 아이들을 수도 있습니다.,아이들에게 좋았다
48,2017/06/14,4,"이는 아시아 최고의 동물원 방문. 새로운 부분 직원들(특히 // 호랑이 표범 곰) 처음 - 이 우수한 좋은 강화 동물 서식지 및 클래스 및 제공할 수 있습니다. 그들 보다 보수 공사 중, 이라서 일부 폐쇄 및 건설 활동. 동물원은 꽤 크고 가파른 입구에서 최고 죠. 가장 좋은 방법은 하루 패스를 리프트 아래로 산 (갈 수 있는 리프트 하우스 아닌 을 "" 코끼리 열차 "" (10분 거리) 지하철 역에서). 그런 다음에 재미를 타고 동물원에 입구. 티켓을 사고, 바로 가기 및 내부 리프트, 맨 위에있는 타고 동물원에. 그곳에서, 여러 가지지 가능한 경로를 통해 해당 다양한 전시. 아래에 있다면 (입구/출구, 타 입니다. 원하는 작업을 반복합니다! 길 건너에 있는 어린이 동물원 (작은 및 "" 테마 정원 "" 중 아름다운 계절 따라 사용할 수 있습니다. 저희가 방문한 장미 축제 기간 동안 (월 - 6월 초) 하게 됩니다 머물렀는데요.","놀라 울 정도로 큰 좋은 동물원, 경우 있지!"
49,2017/04/15,4,"저희가 방문한 이 후 밤 7시에 공원이 있어, 주위에 촬영 한 50 - 지하철을 타고 서울 분. 가장 가까운 지하철 역은 그랜드 파크 공원 후 이름이 지정됩니다. 우리가 주로 보는 벚꽃. 여의도 벚꽃 나무가 물론 많은 석촌 호수 또는 감소와 비교했을 때, 그럼에도 불구하고, 많은 사람들이 공원은 넓고 큰 더 적은 석촌 호수도 여의도에 있는 또는 비교. 벚꽃 나무 의 왼쪽에 있는 공원 이다. 했지만 멋진 광경 도 본 밤, 밤에 조명이 밝은 조명. 특히 벚꽃 시즌, 볼 수 있었고 좋은, 낭만적인 분위기도 5 줄의 - 6 대라 방문객들은 멜로디 를 자유롭게 놀 수 가 함께 낭만적인 분위기 있는 곳입니다. 많은 연인들은 과 가족들을 볼 수 있기 되어서 이곳에, 복용 하는 - 사진 fies. 전반적으로, 좋은 곳을 즐길 수 있어, 많은 사람들이 방문한 후 다른 테마 동물원과 - 남아있는 관광명소.",아름다운 벚꽃 나무 밤
50,2017/03/24,5,"서울에서 가장 아름다운 가을 sceneries! 우리는 이 거대한 공원 은 시간! 아주 긴 산책 이 서울 역 2번 출구에서 그랜드 파크 공원 매표소. 쾌적한 날씨는 아니었지만 걸어서 바로 살을에는듯한 비트. 티켓을 사는 코끼리를 타고 공원 입구 를 추가하고 발생하지 않도록 합니다. 동시에, 스카이 리프트 티켓 구입 (편도) 타고 공원의 주요 지역에서 티켓. 리프트를 타고 하늘 을 적극 추천합니다! 즐겁고 흥미로운 방법을 공원 위의! 공원이 아주 잘 되어 있습니다. 가는 버스가 정류장에 자전거를 타고 공원을 방문하는 동안 다른 지역을 전담 합니다. 리셉션에서 가이드 지도를 가지고 지역을 제공.",멋진 가을 풍경!
51,2017/01/30,5,"여름에 큰 동물원 매우 큰 하루 종일 볼 수 있는 멋진 돌고래 쇼 를 많이 얻을 수 있지만 3 시 또는 전 아직도 생각이 나요 저렴한 가격에 입력 아주 멋진 스카이 리프트 요금을 내야 제공하지만 해당 모든 종류의 동물들이갈 수 있는 모자, 의 뜨거운 여름 하지만 음식을 구입할 수 있는 옵션 수 있습니다",전체 국가를 방문 한 날에 사랑도 
52,2016/11/22,5,"이 곳은 기차 가서 복잡한 액세스할 수 있습니다. 이 거대한 지역 개 공원, 식물원 동물원, 놀이 공원과 식당, 큰 모든 현대적인 갤러리. 또한 두 개의 리프트 시스템 (아름다운 경치는 굉장히 긴 및 전송을 한 매력이 있는 다른 (또는 역). 한 도시 에서 하루 또는 반나절 (특히 아이들이 있다면) 하루 이상의 합니다.",모두를 위한 거대한 공원
53,2016/10/24,4,"일 경우, 좋은 날씨에 아이들을 함께 사랑 할 수 있는 수도 할 수 있는 동물. 어린 아이들과 함께 즐거운 시간 입니다. 음식과 과일 즐길 수 있을 정도.",좋은 
54,2016/10/19,5,"그랜드 파크 호텔은 아주 크고 하루 반나절 을 보는 저는 그냥 주 완료할 수 없습니다. 별도의 티켓 필요 동물원 입구에 별도의 주요 공원에서 멀리 떨어진 건물. 동물원 입장료는 15 - 20분 은 ' 걸어서 입구가 더 가 먼저 건물 입구 / 에 대한 코끼리 열차 티켓을 구입 (1000 KRW) 를 타고 동물원에 입구. 이 동물원 에는 다양한 동물, 조류와 곤충 들이 없었습니다. 또한 높은 숲 지대에 위치해 있는, 아무것도 할 수 있지만 많은 것을 빼면 심하 / 버섯. 나는 새장 레드 크라운드 크레인 을 찾을 수 있는; 계시는 이 있습니다. 주말에는 아이들이 많은 분위기. 나는 여러 날이 걸린다고 생각한 그랜드 파크.",좋은 가족
55,2016/10/13,5,"저는 시간이 다. 나는 이것이 얼마나 아름다운 두 번 있기 때문에. 그리고 특별히 때 동물 애호가. 이 완벽한 커플 친구, 가족. 날씨가 좋은 때 가는 것을 추천 한다. 너무 추운 덥지 않지. 절대적으로 아름다운 전망이 있었습니다. 같은 그림. قضيت وقت ممتع هناك وكان أجمل يوم قضيته في كوريا الجنوبية. ذهبت لهناك يومين متتاليين لشدة جمال المكان. انصح به بشدة لمحبي الحيوانات. المكان جيد للأزواج للأصدقاء والعوائل. انصح بزيارته عندما يكون الجو ربيعي. ليس حارا جدا ولا باردا جدا. المنظر عندما ارتفعنا على الكرسي المعلق كان أخاذاً.. كان وكأنه لوحة مرسومة وليس حقيقة.",모든 추천합니다 
56,2016/10/13,5,"우리는 7살, 과 3 살 된 아이와 함께 할 수 있는 많은. 할 수 있는 곤돌라 로 걸어서 갈 수 있지만 트램 및 약간의 거리. 상당히 작은 놀이 공원도 동물을 볼 수 있는. 우리는 10월에 좋은 날씨 였다. 만한 가치가 있을 경우 하루 종일.",야외 재미
57,2016/09/18,5,"모든 연령의 아이들과 가족들과 함께 야외 시간. 할 수 있는 좋은 동물원, 재밌는 놀이공원 및 박물관.
쉽게 도착할 수 있는 지하철 라인 4.
더 나은 경험을 한 롯데월드 놀이 공원을 우려.
때로는 외국 할인이 적용됩니다.",야외에서 멋진 가족 입니다
58,2016/08/30,4,"거대한 장소. 산 뒤에 그의 멋진 풍경. 동물원이 있고 꽤 큰 동물이 많았지만 시설이 필요해. 나는 다시 가고 싶지 않을 때는, 동물 애호가라면 꼭 봐야 할 곳.",동물원 및 공원
59,2016/08/23,5,"만약에 그 나라 를 경험해 "" 큰 도시 공원 "" 곡 서울 그랜드 파크, 에서 많은 것을 제공하는 관광, 관광명소, 놀이기구 (아이들 너무, 양궁, 스키 리프트, 동물원 등 많은 레스토랑과 스낵 바가 가족과 함께 하는 완벽한 장소 또는 친구들과의 즐거운 시간.",이 곳은 놀라운
60,2016/08/16,2,"우리는 8월에 갔었는데 너무 뜨거운 우리를 위하여. 할 수 있는 유일한 시간 반을 걸어 하기로 결정했다. 꽤 오래된 동물원이. 직원들은 좋은 정보를 제공하는 (우리가 걷는 길에 동물원 케이블카 역, 셔틀 버스가 있지만 그냥 아는 여자는 우리에게 정보를 주지 않았다. 정말 더운 날씨 때문에 있어서 아래).",여름에 방문하기 좋은 장소는 아닙니다
61,2016/05/24,4,"광대 한 동물원 이다. 많은 동물. 이 침팬지 를 즐겁게. 을 skylift, 앉아서 쉬기. 가장 좋은 점은 돌고래와 물개 쇼. 공연 의 티켓 카운터에 요청. 앞에 앉아 젖은 경우.
지하철로 갈 수 있습니다.",돌고래 쇼는 합니다
62,2016/05/16,4,"동물원 의 서울역 은 서울 그랜드 파크 그랜드 파크 라인 4. 주말, 지하철... 또한 모든 트래픽 제어할 가치가 있습니다. 수 있는 출구 이 긴 거리 그랜드 파크 입구. 약간의 offputting (imo) 냄새가 났고, 대부분 양식이 있는 kfc bundegi (누에베 에서는 단백질) 저비점 에도 편의점... 면...더 보기",서울에 있는 그랜드 파크 동물원
63,2016/05/14,5,"애들데리고 가기 너무 좋은곳, 가격싸고 볼거리 많고, 약간 많이 걸어야하는 경우가 있지만 약간의 운동은 모두에게 좋을듯. 입장료는 싸지만 케이블카는 싸지 않네요. 다양한 동물들을 볼 수있어 좋네요.
동물원을 방문하는 많은 것들을 볼 수 있지만 그도 비싼 것입니다. 정말 큰 곳이기 때문에 도보로 조금 준비를 했어요. 동물원...더 보기",가격이 올라도 싸내요
64,2016/04/09,4,하지만 그는 이 세상에서 가장큰 동물원 10th 게시에 몇 곳이 조금 안 되는 더 이상 동물 및 표시할 수 있습니다. 나는 봄 의 시작 이다. 이 안에 있지만 여전히 명동에 있는 것과는 거리가 멉니다. 하지만 여전히 지하철 연결,괜찮은 동물원
65,2016/03/27,5,"큰 동물원 은 아주 좋고, 우리는 5 시간을 볼 수 있지 않다. 매우 바쁜 일요일 였는데, 큰 공원인 느낌이 들지 에 갇히지 않았습니다. 매우 좋은 관 (특히 타이거 부분), 안타깝게도 작은 새장 특정 동물도 있고. 3 월 말 은 여전히 차가운 동물 들 과 유지에...더 보기",사랑스러운 방문
66,2016/03/18,5,"그랜드 파크 동물원 의 최고 중 하나는 제가 이제까지 방문 및. 단면 공작 은 굉장했습니다. 많은 사진들은 클릭할 수 있어 전체 춤 공작새 날개. 보는 얼룩말 기린,, 레아 도 너무 좋았습니다. 기차 타기 도 아주 좋았습니다. 돌고래 쇼도 있었고, 저희는 즐길 수 있었다. 나는 내...더 보기",최고의 장소!
67,2016/03/03,4,"이 곳에 가기로 해서 잘 휴식, 편안한 신발을 신고 갈 수 있는 음료와 간식을 먹을 수 있는 it 도구를 볼 수 있는 곳이 하루 종일. 그랜드 파크는 서울에서 3 zhangijiajia. 이 동물원, 서울랜드 테마 파크 및 과학 박물관. 이 나이에 덮여 있다! 사람들이 즐길 수...더 보기",치료 삼루타!
68,2015/11/29,4,"11월 초에 서울 그랜드 파크, 오른쪽이 공원을 방문하는 나뭇잎을 보고 싶으면 빨간색 또는 노란색으로 아름다운 색 변경... 또한 크고 아름다운 공원이 있어요!",아름다운 공원
69,2015/11/20,4,"많은 다른 동물, 큽니다 pavilons, 특히 버드 pavilons, 사용할 수 있는 경우 cockoo 애완 동물의 수 :) ) 돌고래 쇼를 놓치지 마세요! 아마 한국인들이 놀랐어요 obssesed 의 호랑이 :) )
아주 저렴한 티켓. 티켓을 살 수 있는 로즈 가든을 추천합니다!",놀라운 주
70,2015/11/06,3,"바로 옆에 지하철 역, 지하철 역에서 약 30분 정도 meyongdong.동물원과 놀이 는 단면은 로즈 가든에. 요금은 별도 각 섹션에 대해, 그냥 가는 곳을 선택할 수 있습니다. 공원 자체는 무료입니다, 내 돈만 전송 공원: 예.. 주변에 다양한 섹션에 있는 공원 코끼리 열차가 3 순환 및 다른 ""스카이라인"" (사실은 모든 스키 리프트가 차이 지역 공원). 아주 좋은 풍경이 있는 붉은 잎 과 강과 연못, 가족 피크닉을 즐길 수 있는 놀이공원 이나 한국인들이 많고 동물원.",편리하고 좋은 변화
71,2015/10/07,4,"좋은 곳을 자연에 서울 시내. 심지어 우리는 이동할 수 있는 동물원, 하루가 걸렸다. 공원에 도착했을 때, 코끼리 모양의 버스 티켓을 구입할 수 있고, 케이블카 의 entrace 수수료가 없습니다. 사랑스러운 동물을 볼 수 있는 각기 다른. 유일한 것은 음식의 맛이 맛있는 레스토랑의 맛과 비교하여 비싼 것은 아니고. 길거리 음식 후라잉된 스레딩된 potatos 의 bbq 좋다. 또한 2,500원 맥주 한 컵과 함께 즐길 수 있다. 하루가 지나고 동물원에 올 때, 우리는 너무 피곤하면. 아무튼 좋은 곳이라면 동물을 사랑합니다.",나의 여행은 동물원
72,2015/10/02,5,"하지만 이 산에 위치하여, 도심의 가까운 아주 좋은 곳에 사용할. 추천 여름 가을 시즌은 위해 리소스를 활용하여, 케이블카를 타고 가서 잘 beggining 더 나은 맨 위에서 아래로 공원을 시작, 그렇지 하고 걸어갈 수 있는 최대 산 가력 더 피곤...",훌륭한 공원
73,2015/08/14,4,"동물원이 있다.
기차를 이용할 수 있고.
이 정상이 기 때문에
봄 가을 이 좋은 경우 품목을 검색하려면
겨울 이지만 여름에는 침대",이 표준
