,dates,rating,review,title
13,2016/07/11,4,해변가가 작은편에 속하는 색달해변처음엔 관심 없었으나.. 중문 호텔에서 산책하다가 전망을 바라보니아담하게 꽤 좋은 전망이 나오는 해변이였다.,작지만 아담한 색달해변
14,2016/07/06,4,너무너무 예뻐요서핑하는 친구들도 너무 많더라고요!외국같은 분위기였어요저도 서핑배워서 이곳에서 즐기고싶어요,중문해변
15,2016/06/18,4,"중문색달해변은 다른 해변에 비해 조금 깊은편인것 같아요. 롯데호텔이나 신라호텔, 하얏트호텔 등을 끼고 있어서 호텔에서 비치하우스를 운영하기도 했는데 제가 갔을때는 운영을 안하더라구요. 그래도 바다는 이쁩니다.",중문에 왔으면 둘러보세요.
16,2016/06/03,5,파도가 거센편이라 해수욕하기는 어렵고 서핑하는 분들이 많아요절벽 앞 해변이라 경치는 정말 좋아요,중문해변
17,2016/05/31,5,파도가 썌서 그런지 서퍼들도 많이 왔습니다. 해변여행 하기엔 아주 좋습니다. 추천하는 장소 입니다.,중문에 까운해변
18,2016/05/11,5,진짜 제주도는 바다색이 너무예쁜것같아요 정말 해외에서 보는 바다색같고 우리나라에도 이런해변이 있다는게 놀라워요~~~,최고입니당
19,2016/04/11,2,신라나 하얏트 호텔의 산책로와 연결 되어 있는 해변으로 조용히 산책하기에 괜찮습니다. 유채도 피어서 이쁘더라구요,산책하기 좋아요
20,2017/07/18,5,겨울바다의 쓸쓸함과 한적함을 보고 왔습니다. 탁트여있는 공간과 여러 호텔과 연결성이 좋은 것이 특징입니다.,호텔과 가까워서 좋은 곳
21,2016/03/25,4,고급호텔산책로에서 내려다 보기에도 좋고 그냥 길을 따라가서 구경하거나 발 담그기 좋습니다. 파도가 꽤 세서 수영보다는 서핑용 바다이고 개인적으론 호텔 산책로쪽 전망대에서 바라보는 풍경쪽이 나았어요.,색이 예쁜 바다. 고급호텔존 근처
22,2016/03/24,4,이국적인 분위기를 느낄 수 있느곳.제주도 많이 가봤지만 중문색달해변은 이번에 처음 다녀왔어요.중국인 관광객들로 들를정도로 유명한 곳인가봐요.탁트인 바다와 야자수나무가 매력적인곳,이국적인 분위기
23,2016/03/07,3,색달은 다른 해수욕장에비해 수심이 상대적으로 깊은편입니다. 서핑도 배울수 있구요. 해수욕장 입구쪽에 물이 나오는 곳이 있어 간단히 몸을 헹굴수 있습니다. 우영복 입은채로 ,서핑하기 좋습니다
24,2016/02/19,5,해변 자체가 넓지는 않지만 운치있고 만에서 서핑을 연습하는 사람들을 볼 수 있어서 색다른 경험이었습니다.,서핑하는 사람들을 볼 수 있습니다.
25,2016/01/29,4,평일이어서 그런지몰라도 사람도 없고 조용하고 아름다운 해변이었어요~ 위에서 내려다본 해변의 모습은 자연 그자체♡ 사람이 별로없어서 그런지 자연 그대로를 볼 수있어서좋았습니다~ 파도가 높아서 파도소리도 크게들리고 아름다웠어요~ 몇몇 가족분들은 해변가를 걸으며 산책중이었는데 그모습도참 아름답더라구요^^,조용했던 해변♡
26,2016/01/27,4,"모래해변이 넓은 편이고 물도 제법 맑은 편이라서 내륙 해변과는 또 다른 동남아 느낌의 해변입니다. 하얏트호텔에서 숙박한다면 바로 뒷마당과 연결되어 정말 편하게 물놀이 할 수 있고, 아니더라도 다른 중문호텔들과 쉽게 연결됩니다.",물놀이 하기 좋아요
27,2016/01/20,4,겨울에도 가끔 서핑보드 타는분이 보이더군요. 중문에 숙박하시는 분들은 아침에 조식먹고 산책하기 좋은곳 입니다.,중문에 있는 모래가 푹신한 해변
28,2016/01/15,4,중문관광단지에 있어서 비교적 관리가 잘 되는 비치입니다중문에서 머무시는 분들이라면 가보세요~오전에 산책삼아 다녀오기에도 좋더군요 사람도 없고,관리가 잘 되는 비치
29,2016/01/14,5,"신라호텔에서 퍼시픽랜드 갈때는 택시탔구요, 돌아올때 색달해변길을 걸었어요. 아이랑 같이 걸어서 30분정도 걸렸던것 같아요. 겨울바다도 운치있고 파도소리도 참 좋더라구요. 다만.. 해변길이 끝나고 호텔로 올라갈때 거의 200개가 넘는 계단을 올라가야했던게 힘들었네요~",겨울바다도 멋졌어요
30,2017/07/18,5,"하얏트에 숙박하면 빠지지 않고 가는 곳입니다. 신라나 롯데에서 내려오려면 다시 올라갈 길이 까마득하지만, 하얏트 쪽에서 내려오면 그나마 가깝다는게 TIp이라면 팁입니다. ",아이들과 모래놀이 하기 좋은곳
31,2016/01/08,5,"모래사장이 넓고, 길 중간 중간에 해녀들이 물질 하는 것도 구경할 수 있습니다. 파도가 찰랑거리며 예쁜 해변. 산책하기에도 안성맞춤입니다.",잔잔하고 예쁜 바닷가
32,2015/12/30,5,하얏트리젠시 제주 호텔에서 연결되는 산책로를 따라 걷다가 발견한 곳인데 매우 아름다웠습니다.,우연히 발견한 색달 해변
33,2015/12/30,4,항상 제주 방문시 들리는 곳입니다.서핑하기 좋은 파도로 서퍼들도 많고 여름피서철에는 관광객도 많습니다.,서핑하기 좋은 파도
34,2015/12/07,5,백사장이 넓은 곳... 파란 바다를 보고 있으니 한해를 마감하기 위해 찾은 제주... 잊어야할 것들도 지워야할것들도 참 많았던 한해 여기서부터 홀로 넘어지지 않기를 바란다.,겨울바닷가
35,2015/12/04,5,색이 끝내줌. 서퍼들의 천국. 제주도에서 서핑을 배우려면 이곳을 추천!! 바다색도 예뻐서 보러가기만 해도 좋음,아주 예쁜 해변!
36,2015/11/25,5,수심이 얕고 파도가 일정해 서핑을 즐기는 사람도 많고 여름철에는 해수욕 하기에도 좋습니다. 샤워장을 갖추고 있습니다.,얕은수심
37,2015/11/16,3,신라호텔 쪽에서 바라보면 중문색달해변의 모습이 아름답게 펼쳐진다. 한여름이 지나고 추석에 가서 바다에 들어가지는 못하고 해변 산책만 했는데 예전보다 약간 지저분해진 느낌이 들어서 아쉬웠다.,멀리서 보는 게 더 아름다웠던......
38,2015/11/12,5,완전 호텔들 잔뜩 있는 바닷가인데도 은근 한적하고 분위기가 좋아요 겨울에 가서 그런지 몰라도 올레길 걸으면서 좋았어요 1월초에는 매번 펭귄수영대회?축제?라고 해서 겨울에 바다 들어가는 대회가 있는데 1월치고 바다가 별로 안 추운 편이라 가볼만 한거 같아요 용기가 없어서 물에는 안 들어갔지만 재밌었어요 ,은근히 한적하고 분위기 있는 해변
39,2015/10/10,5,하얏트에서 바로 내려갈 수 있어서 편리합니다.제가 갔을때 서퍼분들 많았어요.파도가 좋은 해변이라고 합니다.,작지만 아담한 해변입니다.
40,2017/07/18,4,중문에 위치한 해변입니다.중문에 위치한 호텔들에서 산책로로 이어져있어 가볍게 산책하기 좋습니다.모래가 검은 모래가 섞여져있어서 조금 독특합니다.9월에 방문해서인지 해수욕을 위한 시설은 없었습니다.간단하 산책하며 발담그고 놀기에는 적당해 보였습니다.,중문에 위치한 해변
41,2015/09/30,3,제주 중문에 오면 한번은 들러야하는 명소 ~~~색달해변 해변으로 내려가는길 너무 아름다워요~~,아름다운 해변
42,2015/09/23,4,중문에서 가깝고 매년 서핑 대회도 열리고 서퍼들의 천국이에요. 그런데 정말 계단이 많아 왔다갔다하기가 쉽진 않지만.. 그래도 깨끗하고 괜찮은것 같아요,서핑해안!
43,2015/09/15,4,"물놀이를 즐기기에는 조금 부적절 할 수 있습니다.하지만 서퍼들의 천국이라고 할 수 있겠네요.서귀포 다른 지역과 비교해서중문은 날씨가 늘 좋은 편이라고 할 수 있습니다.(적어도 제가 있는 동안은?)물론 날씨에 좌우되기는 하지만, 파도도 적당히 높고즐길 수 있는 곳이었어요.다시한번 찾아가고 싶네요!","서퍼들의 천국, 중문색달해변"
44,2015/09/12,5,날도 좋고 따땃해서 피크닉천 펼쳐놓고 한참을 앉아 있었어요.중문에 있고 가까운 바다라 아무래도 이래저래 들르게 되는것 같아요. 입장료나 그런게 있는것도 아니고 물도 깨끗한 편이에요. 호텔근처라 그런지 외국인이 많은 곳이어서 좀 개방적이라고 해야하나... 그래요. 수돗가도 있고 가볍게 발씻고 나갈 수 있어서 딱 좋답니다.,호텔과 가까운 곳
45,2015/09/09,3,"서핑하기에 좋지만, 너무 많은 서퍼들.씻을수 있어서 좋지만, 숙소로 가기에 너무 많은 계단들.접근성은 좋지만, 식사나 편의점이 없는게 불편합니다.",대표적 서핑 해안
46,2015/08/28,5,해변이야 다들 똑같겠지 하면서 가지만 제주의 바닷가는 내륙과 다른거 같다항상 힐링하는 제주 해변가 다시한번 여유롭게 걷고 싶네요,중문 색달해변의 여유
47,2015/08/26,4,제주하면 중문이 유명하여 갔었는데 주차장에서 백사장까지 가는 길이 그다지 좋지가 않네요. 사람이 많아서 그런제 너무 무질서하고 쓰레기가 좀 눈에 거슬렸습니다.,생각 보다 실망
48,2015/08/18,3,중문해수욕장은 파도가 심해 어린아이랑 가는 여행객에게는 맞지 않은듯합니다. 대신 서퍼들의 천국이더군요. 우리나라에 언제 이렇게 서퍼가 많아졌나 할정도로 서퍼들이 많았습니다. 저도 한번 타보고 싶더군요~,중문해수욕장 리뷰
49,2015/08/16,4,"제주도의 유명한 중문관광단지에 인접한 해변입니다. 하얏트리젠시제주 또는 신라호텔제주, 롯데호텔제주 등 중문에서 숙박하는 관광객이라면 200m도 안되는 거리에 해변이 위치하고 있어 산책하기 매우 편리합니다. 해변가 의자에 앉아 파도소리를 듣고 있으면 마음이 편안해집니다.",중문관광단지에서 매우 가까운 아름다운 해변
50,2017/07/18,3,아침저녁으로 산책하기 좋은 해변이예요제주도의 어느곳이 그러하듯 모든 해변이 좋아요....,조용하고
51,2015/08/12,4,"부대시설이 잘되어있고, 파도가 세서 놀기에 좋다매점이 가까워 뭐 사먹기 좋고, 야외에 간이 무료 샤워시설(개방된곳)이 있어 물놀이 후 가볍게 씻을 수 있음",서귀포 대표해변
52,2015/08/11,5,우리나라 서퍼들이 파도를 즐 길 수 있는 몇안되는 곳으로파도가 꽤 좋은 곳입니다. 요즘은 바다에 서핑보드위에 파도를 기다리는 서퍼들이 꽤 많이 보입니다. 파도가 쎌때도 많아 튜브로 파도타기 하기에도 좋은 곳입니다. ^^주변에 유명호텔들의 비치하우스도 있어 호텔이용객들도 이용하기에 아주 좋습니다.,서퍼들에게 가장 인기있는 곳
53,2015/08/11,5,"중문관광단지내 호텔들(신라, 하얏트 리젠시 등)에서 접근하기 가까운 해변이예요. 대부분의 제주 해변이 그렇겠지만 물이 정말 깨끗하고... 예쁜 해변입니다.",깨끗하고 예쁜 해변..
54,2015/08/11,5,중문 신라호텔과 하얏트에서 가까운 해변이예요. 뭔가 호텔과 어울리는 듯한 느낌적인 느낌의 해변이랄까...? ... ㅎㅎ 파도가 높은 편이라 서핑 즐기는 사람들도 많아 그 이국적인 분위기를 한껏 더해 줍니다.편안하고 평화로운 느낌의 예쁜 바다예요. 언덕 위에서 내려다 보이는 바다 풍경도 빼놓지 마세요.,제주에서 가장 이국적인 분위기
55,2015/06/19,4,"가장 인기 있는 섬 중 하나인 다운그레이드정보 올린 에 크고 - 그래서 사람들은 양. 매우 큰 파도가 이 섬, 그래서 몇 윈드서핑을 에 있었다.",아주 예쁜 것도 사람이
56,2017/07/17,4,"아래 하이킹 하는 중문 해변에서 좋은 시간을 보내지 않은 리조트. 이는 70 살이 좀 심한 세탁기, 특히 해. 우리는 이른 아침에 회색인 비오는 날 6 월 말. 사람이 붐비지 않는 위험이 있지만 물은 거친 수영. 그래서인지 전체적인 장면은 낭만적이고. 할 가치가 있다, 아니면 사람들은 날씨가 확인할 따라 달라집니다. 우리는 해변의 올레길 8 독출된. 우리는 몇 번 길을 잃었다.","가치가 있다, 에 따를 때!"
57,2017/06/26,4,저는 6살 입니다. 제가 좋아하는 수영을 하고. 매우 추운. 역겨운 물었다. 플라스틱 쓰레기. 좋은 아빠 같은 샌드 캐슬 을 잊어 버리 지원하지만 버킷와 스페이드 의 샌드 캐슬. 처음에 저는 무서워 하지만 구다비치 좀 크고 제가 배운 것은 바로 구다비치. 한 때 의 큰 파도가 서퍼들이 서핑 증분식으로 떨어져 있기 때문에. 많은 서퍼들만이 도 있었다. 조금은 좋아하는 것을 먹을 수 있는 조개 바위 의 이전에 이 아줌마. 조개껍데기 에 달팽이 한테 같은 역겨운 생각! 정말 내 형제와 나 수영과 같은. 끝. 전체적으로. ,서핑 스폿 중에서는 최고!
58,2017/06/23,3,"인기는 최고의 해변은 10 곳이 제주도에 있었기 때문에 우리의 여정. 해변은 평균적이지만. 고아에 있는 유사한 어떤 수 있습니다. 이곳은 특히 아이들과 밖에 있는 학교들 이다. 해변이 없음
하지만 근사한 바다 사자 와 원숭이를 해변에서 돌고래 쇼. 꼭 봐야 하고.",정격! 
59,2017/05/27,5,저희는 이 곳이 정말 놀라운 점은 이 실제. 우리는 동화 같은 모든 사진들!,아주 낭만적인 장소
60,2017/07/18,3,"저는 제주도에서 4년간 살아 본, 내가 가장 좋아하는 장소 중 하나인 비치 사용할 수 있습니다. 하지만, 사람들은 절대 말도 안되는 가있다, 나는 이제 더 이상 할 수 없다.",슬프게도 쿼리되고 너무 혼잡
61,2017/02/24,4,"상대적으로 깨끗하고 아름다운 해변 이다. 물이 깨끗하지 않은 표적 부위 의 9월. 빌라가 1,244.27 의 계절이 8 월로 추천하지 물 좋은 날씨는 bc 수영. 화장실도 가깝고 (욕실은 생각했는데 한 직냉식냉장고). 물이 쉽게 아이들이 수영 하기에 아주 얕은 아닌. 하지만 바쁜 사람들이 함께 있어 점차 aftwrnoon...더 보기",좋은 아침
62,2016/09/24,3,"해변이 정말 좋아 하지 않았다. 모래 사장 이었는데, 제가 갔을 때는 작은 바위 들이 수영하기. 해변은 매우 관광지 이 기 때문에, 사람들이 많이 붐비지 않고 팔고 있습니다. 제가 할 수 있는 가치가 있습니다.","좋은 보인다, 하지만 너무 혼잡"
63,2016/08/31,4,"(2016.07.14) C1
이 아름다운 해변의 전망도 파고, 많은 사람들이 서핑을 즐길 수 있고 이 해변을 swimmng. 높은 곳에서 저는 이 해변의 전망, 좋은 소식. 일부 운영 체제 생선 식당 입구의 해변. 큰 생각을 했는데, 아름다운 해변이 있지만.",아름다운 해변
64,2016/07/20,3,"미국의 경우, 내가 생각하는 해변. 제 생각에 샌드, 워터, 샌드 캐슬, 산책로와 장소를 잡아 술을 마시는. 이 해변은 모래와 물, 정말 이었지만. 모래, 바다, 그 거대한 언덕.
자동차를 가지고 있기에. 1/2마일 정도 떨어져 있는 1/4 로 주차장이 있다. 다음은, 사소한 것들이 있는 것들. 약 5분...더 보기","샌디 비치, 관광객들은 어디서나, 아니라고 생각하지만. "
65,2016/06/19,4,"아름다운 해변, 매우 조용한, 물은 깨끗하고 오염되지 않은. 단순히 걸어서 쉬기 좋은 곳, 수 있는 해변 이다.","할, 하고, 아름다운 해변 이지만"
66,2016/04/23,4,한국인들은 처음 이고 해변에서 서핑을 하다. 매우 깨끗하고 조용한 해변. 뷔페 레스토랑도 해안 주변에 멋진 산책로.,아름다운 모래사장과 파도!
67,2016/02/12,4,더 나은 해변 중 하나로 힘들지 제주. 하지만 특정 월 에만 있다...,멋진 해변
68,2015/10/08,5,"아주 좋은 해변, 몇 개의 계단을 통해 쉽게 올레 길을 걷는 메인 길 위의 절벽에 위치한 해변 중 또는. 이것이 아마도 가장 가까운 해변에서 여유롭게 산책을 할 수 있는 호텔에 있는 중문 리조트. 이곳은 검은 모래 해변, 넓고 깨끗한 해변이 있는 큰 파도와 함께. 하얏트...더 보기",중문 해변 리조트 지역에서 쉽게 접근 가능
69,2015/09/05,3,이었기 때문에 아주 덥고 사람이 붐비 사용자_이름:. 수영할 수 있는 작지만 좋은 곳 구다비치. 한 테이블과 우산을 빌려 주면.,복잡하지만 물은 뜨거운
70,2017/07/18,5,와우 와우! 절대적으로 멋진 해변이 다! 하이야트 리젠시에서 머무는 동안 우리가 즐길 수 있었다. 포장되지 않은 모든 호텔이 옆에 있어서 더 많은 사람들이 있는 장소로 이 있다. 정말 아름다운 바다가 있어 즐거운 차가운 했습니다. 제주도에 가면 꼭!,절대적으로 아름다운! 
71,2015/07/11,5,완벽한 전망을 즐기실 수 있습니다. 아침 일출. 조용하게 의견 및 시간 정렬할 수 있습니다. 전 세계의 많은 문제와 해변이 좋은 산책 정렬할 수 있습니다.,꼭 가보세요!
