,dates,rating,review,title
10,2015/12/16,3,"원숭이, 물개, 돌고래 등의 동물 쇼를 관람할 수 있습니다. 한시간 동안 쇼가 진행됩니다.",돌고래 및 동물 쇼
11,2015/11/24,5,"퍼시픽랜드는 요트를 탈 수 있는 곳으로, 한 시간 정도 코스의 요트는 꼭 타 볼만 합니다. 재미있고, 요트에서 가벼운 낚시도 즐길 수 있습니다.",요트를 탈 수 있는 곳
12,2015/11/17,4,방송에 많이 나와서 방문했어요~ 재미있고 돌고래보기 너무 좋아요 근데 어른들이 보기에는 비용대비 좀 심심하네요.. 동심가득한 아이들에게는 최고의 관광지일거같아요~ 어린이들과 동행시 꼭 코스로 넣으시길 추천합니다 아쿠아리움같은 곳 과는 또 다른 매력이네요~,어른보다는 아이들이 즐길수있는곳
13,2015/10/26,4,돌고래 원숭이 보고 왔습니다.아이가 무척이나 좋아했고요. 주차도 정말 편하게 할수 있어서 좋았구요 . 돌고래를 가깝게 볼수 있어서 아이가 너무 좋아했어요.,아이랑 같이 가면 좋아요
14,2015/09/23,4,"제주에 1년에 두 번은 가는데, 두번에 한 번은 꼭 들르는 것 같네요.아이들이 그만큼 좋아해요. 아쿠아플라넷이 성산쪽에 있고 그곳이 좀 세련되다면,여긴 저렴하고 친근해요ㅋ 좌석이라든지 시설이 좀 오래되고 지저분한 감은 있네요.시간 잘 체크하고 가셔야 해요. 그리고 앞자리 앉는 게 여러 이벤트에도 좋고 보기도 좋아요.",아이들이 참 좋아해요
15,2015/09/15,4,돌고래 공연 아이들이 좋아해요.퍼시픽랜드 주변에 풍경이 좋아 산책하기도 좋아요.요트는 빠른 스피드로 주상절리 근처까지 가고위험해서 애들은 타면 안되겠어요.음식도 괜찮은데 중국인들이 너무 많아요.,저렴한 돌고래쇼
16,2015/08/27,4,"표 하나로 원숭이/물개/돌고래 공연을 볼 수 있습니다. 짜임새 있는 공연이고, 특히 아이들이 좋아할 만한 공연입니다. 시푸드 레스토랑과 중국식 뷔페가 인접해 있습니다. 건물 뒤쪽으로 가면 중문색달해변이 한 눈에 보이는 정원이 있습니다.",아이들이 좋아할 만한 공연
17,2015/03/07,5,처음에는 별로 기대를 안하고 방문하였는데 .. 막상 공연을 보고나니까 원숭이도 너~무 귀여웠다! 특히 돌고래쇼가 너무 재밌었다! 공연이 끝나고 돌고래의 애교를 볼 수 있는 시간도 있어서 정말 동물들과 교감할수 있는 시간이었다.,동물들과의 교감!
18,2015/01/17,5,"오롯이 공연만, 공연을 통해서만 바다 친구들을 만날 수 있는 공간입니다. 아쿠아플래닛이 부담스럽다면 이곳 추천해드립니다. 아무래도 공연만을 주관해서 그런지 공연이 생각보다 알찹니다. 1부, 2부 ,3부에 특별공연까지 총 4회의 공연이 이어지며 원숭이, 돌고래, 바다사자 등 각기 다른 동물 출연, 중간중간 이벤트도 진행하고 아이들도 좋아라, 어른도 좋아라, 즐겁게 웃다 왔습니다.공연 중에 가장 흥미롭게 본 공연, 돌고래공연!조련사와 함께 이뤄진 공연인데 두 명의 남녀 조련사를 태우고 띄우고 날리고, 공 던지면 주워오고 관객에게 던지고 노래도 부르고, 동물원에서 봤는대도 볼 때마다 신기합니다. 마치 사람의 말귀를 알아듣는 듯한!",바다친구들을 만나다!
19,2014/09/02,4,"중문 관광단지 맨 끝 해변가에 위치.맛사지. 요트체험, 시푸드 레스토랑(샹그릴라), 중국식 부페(카오카오) 등 원스탑 가능.맛은 보장 못하나 움직이기 귀찮을때 여기서 반나절 보내기에는 그럭저럭 괜찮음.","요트, 맛사지, 원스탑"
20,2014/09/01,4,"두번째 방문인 퍼시픽랜드~그런데, 작년과 똑같은 래퍼토리라 다음 상황이 예상이 됨...ㅋㅋ비린내는 좀 없애면 좋겠다.그래도 우리 아이들이 즐겁게 즐겨서 좋았다~",아이들이 좋아하는 돌고래쇼~
21,2013/05/06,4,"이지역사람들에게 매우 인기있는 곳 같았어요. 돌고래 쇼도 하고, 보트를 대여해서 야생 돌고래를 볼수 도 있고 다양한 해상 스포츠를 즐길 수 있어요. 다 한글로 적혀있고 영어로 된 설명이 없어서 그냥 해산물 부페 먹었고요, 이 지역 생맥주 마셨어요. 조개구이와 게살 수프가 맛있었어요.",맛있는 해산물이 맥주를 부르네요
22,2012/08/21,4,"해산물 부페에 가려고 퍼시픽 랜드에 갔었어요.(상그리라 씨푸드 클럽) 괜찮았어요. 레스토랑이 이 지역사람들로 붐비더라고요. 이 휴양지는 음악이 흘러나오고, 크루즈나 해변 썬배드를 빌릴 수 있습니다.",멋진 휴양지예요
23,2012/05/11,5,"１－９월은 11:30 스타트해 2시간마다, 1시간에 원숭이・바다사자・돌고래쇼를 동시에 즐길 수 있습니다!귀여운 원숭이 4마리와 애교있는 바다사자 4마리가, 각자 공이나 악기등 소도구를 사용해 즐거운 재주를 보이면, 드디어 돌고래쇼. 넓다라고는 말할 수 없는 수영장이지만, 4마리 돌고래와 트레이너가 호흡을 맞춰 댄스나 점프를 보여줘, 일본 수족관의 돌고래쇼를 넘을 정도로 완성도가 높습니다.돌고래와 수영하는 것을 꿈꾸는 사람에게는 동경하는 쇼가 되겠지요.",원숭이・바다사자・돌고래쇼를 한 시간에 볼 수 있습니다.
