,dates,rating,review,title
45,2015/11/01,4,올 가을 배를 타고 들어갈 수있는 남이섬에 가봤어요남이섬안에서 산착하기 너무 좋았답니다아이들과 함께 했는데 놀이터가 있어서 재미나게 놀다 나왔어요서울 근교에 가깝고 공기 좋은 남이섬으로 여행해보세요 ~^^,걷기 좋은 남이섬 ~ 연인 가족과 함께하기
46,2015/10/24,4,연인들이라면 누구나 한번 쯤은 데이트 하기 좋은 장소로 강추!!슬슬 산책하듯이 걸어가면서 사진도 찍고 아이스크림 와플도 사먹으면서걷기에는 딱!! 가을에 특이 좋음,데이트 하기 좋은 장소
47,2015/10/20,5,"남이섬은 관리하는 회사가 관리를 잘하는 거 같아요.보통 2년에 한번씩 가는데 갈때마다 뭔가 바뀌어 있고, 오길 잘했다 그런 생각이 듭니다.이번에 갔을때는 책을 곳곳에 배치해 놓고 야외 도서관 같은 분위기였어요.분기별, 월별로 새로운 이벤트를 기획하고 공간도 늘 고민해서 바꾸는거 같아요.보통 2년에 한번씩 가게되는데 저는 갈때마다 너무 만족스러워요.이번에는 전기차 타는 곳에서 우리 아들에게 청설모에게 줄 작은 잣통을 주었는데, 청설모가 와서 받아먹고 아들이 너무 좋아했지요.",2년에 한번 정도씩 가는데 너무 좋아요. 갈때마다 달라요.
48,2015/10/17,4,"서울에서 접근성이 좋고, 일년에 한번쯤은 여행으로 손쉽게 다녀올 수 있는 그곳, 계절마다 다른 느낌 같은 섬!",아름다운 섬
49,2015/10/15,3,"어제 다녀왔는데, 사람이 너무 많아요...사막에 흙먼지 일듯이 온 거리가 흙먼지로 자욱하고...숨 쉬기가 힘들 정도로 사막모래바람처럼 흙먼지로 자욱한 곳....중국,필리핀,베트남 등등 세계 젊은이가 바글바글하구요....사실 평일에 사람들 없을 때 반나절 산책 코스라면 한번 쯤 가볼만 하다고 생각됨....하지만 주말이나 휴일 등은 절대 피해야 하고, 특히나 큰 기대 하면 실망 할 곳.... 입장료 1만원 너무 비싸고, 입장시까지 도로가 너무 막혀서 교통체증이 1시간 정도 너무 심함...거기에 주차료 4천원이 별도라서 이것도 너무 심함...암튼 2번 가기는 좀....",한번 정도는 가 볼만 한 곳
50,2017/07/19,5,연인과 가면 낭만적인 곳혼자가면 고독을 느끼며 산책하기 좋은 곳사계절 어느 때 가도 아름답다.과감히 추천하는 곳,아름다운 섬
51,2017/07/03,5,"배삯이 너무 비싼게 흠인것 같아요. 사실 전 사계절 다 가보았는데요 언제가도 참 예쁜곳이예요. 가을에 단풍이 아주 예쁠것 같네요. 한번 가보세요! 아로마 샵도 있고, 겨울연가 촬영지로 유명하죠.",가을에 단풍이 아주 예쁠꺼예요!
52,2015/09/29,4,이제 사람이 너무 많이 와서 사진찍을때도 사람을 피해서는 찍을수 없는 수준이 되긴 했지만 그래도 한번씩 가게 되는 곳이 남이섬이죠. 솔찍히 배타고 입장료 포함해서 좀 비싼 편이에요. 섬 안에 있는 식당들도 가격이 저렴한 편은 아니구 예전과 달리 확실히 관광지 스러워진것도 사실이구요.호텔인 정관루를 한번 이용해 보고 싶었는데 예약이 꽤 오래전에 해야 하더라구요. 주말 예약은 쉽지 않네요. 타조도 있고 짚라인을 이용해서도 올 수 있어서 다양한 체험이 가능한건 괜찮은데 너무 상업적으로 변해가는것 같아서 예전의 자연스러움이 없어지는것이 좀 슬프네요.,섬이지만 섬같지 않은 곳
53,2015/09/22,1,친일매국노 민영휘의 후손이 운영하는 곳. 제목에 쓴 그대로에요. 어마어마한 재산을 축적했으면서도 낯짝 두껍고 뻔뻔하게 국가에 부정 축재한 땅 돌려달라고 하는 그들~,친일매국노 민영휘의 후손이 운영하면서 국가에 땅 돌려달라고 소송한 그 분이 운영하는 거기
54,2015/09/09,3,볼거는 없고 그냥 한바퀴돌만함 이돈주고 가야하나 싶은대 마땅히 대체로 갈대가 없음 그냥적당히 걸으면서 시간떼우기 좋은곳,사람구경하기좋음
55,2015/09/06,5,가족끼리 연인끼리 너무 좋은 관광지 입니다.볼것도 많고 즐길것도 제법있구요메타세콰이어 길도 멋지구요 ^^배타고 들어가는 재미도 솔솔합니다,멋진 남이섬
56,2015/08/18,3,예쁘고 분위기도 좋은데 섬 입장료와 내부에 식당이 좀 비싼 것 같아요. 딱히 특별할 건 없는데 연인과 가면 좋을 곳이에요.,남이섬
57,2015/08/11,5,"남이섬을 즐기는 또 하나의 방법은 바로 자전거를 타는 것입니다. 자전거를 타세요. 자전거로 남이섬을 한바퀴 둘러보고 나서, 천천히 둘러보는 것도 좋은 방법 입니다. 커플이 가기 정말 좋은 곳입니다. 남이섬을 가는 방법은 보통 배를 타고 섬으로 가는 것인데요, 짚라인(zipline)을 타는 방법이 있습니다. 짚라인을 통해 남이섬으로 가는 것도 좋은 방법이라 생각합니다.",자전거로 남이섬을 즐겨보세요
58,2015/08/10,4,"2번정도 다녀왔어요. 여름에 한번, 겨울에 한번. 확실한건 여름에 가도 좋고, 겨울에 가도 좋습니다. 배 타고 들어가는것도 좋고, 주변에 강이 있는것도 좋고, 경치도 좋습니다. 사람이 너무 많아져서 힐링의 느낌은 받기 힘듭니다.",좋아요.
59,2015/08/02,4,"섬을 그냥 친구와 손잡고 하루종일 걷는 일, 그 자체가 좋다. 자연스러운 섬과 물들에 둘러쌓여 하루종일 걷다 밥 먹다 걷다 하는 것을할 수 있는 곳.하루를 자고 나면 뿌옇게 일어나는 물안개를 만끽하면서 도심에서는 해보지 못하는경험을 해 볼 수도 있을 듯.화장실이 깔끔하지 않은 것, 자전거를 가지고 들어갈 수 없는 것 말고는모두 맘에 든 곳.",1박까지 할 필요는 없으나 느긋하게 일 박한다면 더욱 좋음
60,2017/07/19,5,"남자친구랑 백일기념으로 남이섬 다녀왔어용주말임에도 불구하고 ㅁㄹㅅ 여파때문인지 사람이 많이 없긴했는데 덕분에 낑김(?)없이 잘 다녀왔네용ㅎ배타고 들어갈때 부터 들떠서 들어갔는데도착하고 남이섬 비석을 보니 가슴이 벅차는!ㅋㅋ여기 저기 구경거리도 많고 신기한것도 많았지만 제일 좋았던건..음...!당연히 풀냄새, 나무냄새!ㅎㅎ은행나무 지나갈때는 지독한 냄새때문에 힘들었지만 전체적으로 향긋하고 좋았어용ㅎㅎ좋은 추억을 남기기 딱 좋은 장소였던거 같아요ㅎ왜 연인들의 필수코스인지 알꺼같다는...ㅎㅎ!다음에 또 다시 가봐야겠어용 추천",남자친구랑~♡
61,2017/07/03,4,일요일이 백일이여서 백일기념 남이섬을 방문하게 되었어요^^ 매르스 여파가 있어서 그런지 사람들이 많이 있지는 않았어요 여유 롭게 산림욕하고 배도 타보고 군것질도 하고 그리고 메타세콰이어 거리는 정말이 이쁘더군요 여친과 사진찍기에 정신이 없어었어요 서울이면 당일치기 여행도 괜찮고 저희는 1박2일로 펜션을 잡아서 갔는데 남이섬근처에도 좋은펜션이 많아서 너무 좋았어용여자친구도 너무 좋아해서 더욱 가기 잘했다 라고 생각하고있어요^^불편한건 음식값이 너무 비싸고 택시가 많이 없어서 잡기 한들다는점 빼고는 괜찮은 곳이에요,백일기념 남이섬 데이트
62,2015/06/29,5,"이 곳 남이섬은 우리나라 사람 뿐만 아니라 외국 사람들에게도 인기가 많은 곳이라 정말 사람들이 많다. 선착장에서 배를 타고 들어가서 안에서는 자전거도 탈 수 있고, 레스토랑들도 즐비해 있어 식사하기에도 좋다. 주변 즐길거리도 많아 투어 버스를 이용해도 좋을 듯 하다. 경치좋은 곳이 많아 사진 찍기에도 안성맞춤인듯!!",여러가지 즐길거리가 있는 곳!
63,2015/06/29,5,여자친구와 찾아간 남이섬아직 가보지 못한 그곳을 여자친구와 다녀왔다.과연 말로만 듣던 그 곳걸음을 거닐며 드라마 속의 주인공이 되본다.근처 닭갈비집에서 맛본 그 맛여행에 풍미를 더해준다,남이섬 당일치기
64,2015/05/22,4,"남이섬은 찾을때마다 즐거운시간과 추억을선물하는 곳이다.사계절마다 옷을갈아입기에 각각의 계절에찾아간다며 독특한매력을 느낄수가 있다.요즘은 배로 입장하는것외에짚레인으로도 입장이 가능한데,찾을때마다 느끼는거지만....조금 비싸다라는 생각이든다.남이섬안의 펜션도 음식점도 많아서1박으로 여행떠나는 이들도 괜찮을듯..쌀쌀한 날씨에는 배타는곳에서 얼마가지않아모닥불을 피워주는데감자나 고구마를 호일에싸가져가면그앞에 앉아 구워 먹을수도 있으니낭만여행지로도 손색없을듯 싶다.메타스퀘이어 길에서의 점프사진은 빼놓을수없는포토존ㅋㅋ",가족들과 나들이 사계절의 매력
65,2015/05/05,4,메타세콰이어길은 각 계절마다 나름의 멋을 갖추고 있는 듯 합니다. 특히 여름과 겨울의 풍경이 굉장히 색다르고 멋지더군요...겨울엔 나뭇잎이 앙상해서 뭘 볼까했는데 모닥불이며 얼음 조각이며 방문객들이 색다른 경험을 할 수 있도록 배려한것 같습니다. 가족 단위의 여행객 뿐만 아니라 커플도 자전거며 전동 스쿠터등을 이용해 즐거운 시간을 보낼 수 있으니 한번 도전해 보시기 바래요 ^^,각 계절마다 나름대로의 멋이 있는 곳
66,2015/04/08,4,"남이섬은 '남이나라공화국'이라는 독특한 컨셉으로 꾸며져 있는데요..내부는 아름다운 나무와 꽃, 친환경 컨셉으로 꾸며져 있습니다.산책길도 무척 잘 가꾸어져 있고, 자전거 타기도 좋아요.주말에는 사람이 많아서 배를 탈 때 많이 기다려야 하는 점이 좀 불편해요춘천 여행 시 들르면 좋은 곳~",춘천 여행 시 들르면 좋은 곳
67,2015/03/18,5,남이공화국이라는 입장 하는 곳이 마치 해외여행하는 기분을 느끼도록 했습니다. 배는 5분 간격으로 운행되고 있었구요. 메타세콰이어 길이 멋지게 드라마 배경으로 많이 나왔었고 촬영지가 아기자기하게 꾸며져 있어 포토 포인트가 많이 있었구 인공으로 얼린 얼음벽등 전시물이 멋졌던 기억이 있습니다. 아마도 4계정이 모두 멋질 것으로 생각되구요 이번에 한번 더 가보려고 합니다. 여름에 중앙부분에 정관루라는 호텔이 하나 있고 주변에 방갈로가 몇개 있습니다. 호텔 정관루는 방이 많지 않으니까 사전에 예약을 하시면 좋구 가격은 별로 비싸지 않았습니다. 10만원 정도 였던 걸로 기억하고 방마다 테마가 있었습니다. 아기자기하고 예쁘게 꾸며져 있었습니다. 때로 유명한 상점들이 있었는데 사전에 검색을 하고 들러보시는 것이 좋겠습니다. 중국 작가의 거대한 청동 조각상이 는길을 끌고 겨울연가 촬영자들이 잘 보존되어 있습니다. 멋진 곳입니다. 주변에 쁘띠 프랑스가 15분 거리에 있고 고요수목원을 함께 들러보시길 바랍니다.,어른들에게도 좋아요
68,2014/06/30,4,남이섬 오랜만에 가서 짚 와이어를 타고 섬에 들어갔습니다. 짚 와이어 + 섬 입장료 + 돌아올 때 타고나오는 배값 모두 해서 37000원이었는데 괜찮은 것 같아요. 동력없이 자기 몸무게로 가는 거라 더 재밋었고요 무섭거나 불안하거나 하는 것도 없었어요. 남이섬 내부도 잘해놔서 아기자기하고 구경하기 좋고 산책하기 좋았어요. 남이섬 가실 거면 짚 와이어 체험 한 번 해보시는 것도 좋을 것 같아요~ 한 번에 두 명씩 탈 수 있고 타는 시간이 정해져 있어서 가서 표 사고 좀 기다려야 해요. 번지점프 보다 더 높은 위치에서 시작합니당 ㅎㅎ,짚 와이어 체험
69,2014/06/23,5,"남이섬은 사유지로 입장료가 있습니다. 1만원으로 입장료에 배를 타고 가고 오고 할수 있는데요.. 요즘은 신나는 로프를 타고 남이섬을 들어갈 수 있는 재미난 것도 생겼답니다. 저는 가을에 가서 가을 단풍을 보고 왔는데요. .봄여름가을겨울 4계절내내 즐거운 여행 하실수 있어요. 남이섬에서 탈수 있는 거리 들도 많고, 숙박, 음식 모두 되고요.. 맛있는 차도 마실수 있는 카페까지 있어요.. 연인 가족 혼자만의 여행 모두 추천합니다.",남이섬 당일치기여행
70,2017/07/19,5,드라마 덕분에 더 유명해진 남이섬~ 연인과 함께하기 너무 좋은 곳이네요^^여기저기 예쁘게 사진 찍을 수 있는 곳도 많고~ 자전거 빌려서 타고다니며 행복한 시간을 보냈네요^^네명이서 같이 탈 수 있는 자전거도 있던데.. 다음에 가족과 방문하게 되면 한번 타볼까 합니다ㅎ한가지 아쉬운 점이라면.. 남이섬 내에 딱히 식사할만한 곳이 별로 없다는 건데요..여유가 있으신 분이라면 도시락 싸가시길 추천합니다ㅋ 저흰 남이섬에서 나와서 닭갈비를 사먹었는데.. 사실 가격대비 맛이 별로더라구요ㅠ작년 여름에 방문했었는데 날이 선선해지면 다시찾고싶은 곳입니다~^^,연인과 함께하기 좋은곳!
71,2017/07/03,5,"남이섬 은 인공 숲이 작은 섬에 위치하고 있는 정원이 있는 강. 에 레스토랑, 카페, 상점, 물론 몇 가지 다른 사진. 제가 할 수 있는 호텔이지만 제가 경험. 하룻밤에 해야 할 것. 저는 여름에 가 있기때문에 노란 갈색 잎, 나무가 심어 지는 여전히 아주 좋습니다. 하는 것을 제안 할 수 있는 적절한 하루 여행.",사랑스러운 나무 가까이
