,dates,rating,review,title
35,2017/03/22,5,일출을 보려면 성산일출봉에 가야한다 너무 멋진곳이다. 올라기는데 조금 힘이 들긴하지만 올라가면 매우 멋진 풍경을 볼 수 있다,매우 아름다운곳
36,2017/03/19,5,정상까지 올라가는게 힘들 수 있겠지만 꼭 가서 바다를 보고오세요!!너무 이뻐요 ㅠㅠㅠㅠㅠㅠㅠ,정상에서 바다를 꼭 보세요!
37,2017/03/16,4,은근히 올라가기 힘들긴 한데.. 멋지네요. 다녀오기 잘한거 같아요. 사진찍으면 예쁘게 잘 나오고요.,좋아요.
38,2017/03/16,5,멋진 절경이 펼쳐진곳! 정상까지 꼭 가보길 추천합니다! 올라가는길 힘들다고 포기하지 마세요~!,멋진경관 추천!
39,2017/03/10,3,유아동반 여행이라 일출봉에서의 여유로움은 사라지고 아이둘 케어하느라 부부가 진땀빼면서 기념사진겨우 건진곳. 왠만하면 청소년동반이나 성인들끼리 가는걸 추천함.,일출봉은 성인끼리
40,2017/07/14,5,올라가는 길이 조금 힘들더라도 막상 올라가면 예뻐요. 정상에서 부는 바람이 엄청나서 예쁜 셀카를 찍긴 힘들지만 보고 있는 것만으로도 기분이 좋아집니다.,가치있는 등산
41,2017/07/11,5,성산일출봉 꼭대기까지 계단을 오르는게 조금 힘들었지만 꼭대기에서 바라본 경치가 정말 예뻤어요 그리고 꼭대기에 있는 봉우리99개도 진짜 신기했어요!!,언제봐도 아름다운 성산일출봉
42,2017/02/22,5,분화구 정말 신기해요. 다 나무데크 깔아놨고 깨끗하지만 어린아이들은 오르기 힘들 것 같아요. 만24세까지는 청소년요금이니 신분증 챙기세요,좋아요
43,2017/02/22,5," 20-30분 걸어올라가면 정상에 도착합니다. 꽤 힘들지만, 올라가면 뿌듯합니다. 올라가는 도중에 중국 사람이 많아 중국인가 헷갈릴 정도 입니다. ",올라가면 기분 좋습니다~
44,2017/02/15,2,"날씨는 좋았으나, 살짝 추웠네요가족들과 등반하지는 못하였고 주변 볼만한 자연경관이있어 괜찮았네요",추웠습니다
45,2017/02/14,5,무더운 여름.. 그리고 추운 초겨울에 가봤는데 다 좋았네요.땀을 비오듯 쏟으며 올라갔는데 정상은 바람도 많이 불고 시원했구요. 말로 형용할 수 없는 감동을 주니 꼭 한번 가보세요.올라가봐야 알아요. 올라가는 것도 그렇게 어렵지 않아요. 물론 더운 여름엔 더워서 좀 힘들겠지만요. 올라가는거 20분정도 걸렸던거 같구요. 위에서 멍하게 한 두시간 정도 앉아있다 왔네요.,두번 가봤는데 너무 좋았어요.
46,2017/02/03,5,해뜰때 보거나 혹은 해가지고나서 주변 야경을 볼때 가야합니다. 입장료 2000원이 아깝지 않습니다.,역시 해뜰때 봐야죠
47,2017/02/01,4,정상까지 올라가는데 계단이 많아 힘들 수 있습니다. 관광객이 많아 다소 시끄럽습니다. 정상에서 보는 전망은 일출 뿐 아니라 일몰도 좋습니다. 다만 일몰 후 1시간 이후에 문을 닫습니다.,계단이 많음
48,2017/01/24,5,올라가느라 힘들고 중국인들에 치인거 빼고는 뷰도 좋앗고 멋진곳입니다.다음번 방문에는 멀리서 바라보는것으로 만족할듯,힘들지만 굿
49,2017/01/18,5,"정말 이것만 보면 예쁜데, 중국인 관광객들이 너무 가다가 사진 찍으면서 길을 막아버림 가는 코스는 여자 둘이 두칸씩 걸어 올라가서 왕복 20분컷",쭝궈런너무많음
50,2017/07/14,5,"도시속에서 갇혀만 살다가 정상까지 오르니 속이 시원합니다. 왕복 45분정도 걸렸고, 조금의 인내심만 있다면 갈수있습니다. 아이들도, 연세 있으신 어르신들도 가네요",속이 시원하네요
51,2017/07/11,5,생각외로 정상까지의 등산길이 힘듭니다. 경사도 가파르고 계단도 높은 편입니다.올라갈때 주위 풍경이 잘 안보입니다. 숨이 벅차서그래도 막판에 가파른 계단을 올라가면 눈앞에 일출봉 분화구와 바다가 펼쳐지는데시야가 확 트이면서 감탄사가 나옵니다. 앞으로는 바다가 펼쳐져 있고뒤로는 성산 시내가 보이는데 참 좋습니다.그리고 진짜 물 마시는 곳이 없으니 등산 전 물을 준비하시기 바랍니다.,1월 1일 일몰 구경
52,2017/01/09,5,새해을 맞아 12월 31일에 성산일출봉을 방문하였습니다. 갈때마다 느끼지만 웅장한 자연경관에 항상 모든 스트레스가 날라갑니다.31일은 새해맞이행사로 입장료도 무료입니다.다양한 공연도하도 행사도 진행해서 볼거리가 많습니다. 한라봉 음료가 맛있긴한데 4천원은 좀 비싼거 같습니다.,새해맞이 성산일출봉
53,2017/01/06,5,"올라가는데 20분이면 충분하고 정말 힘들다 싶을때 정상 도착! 내려다보는 광경이 너무 멋집니다. 섭지코지, 우도 한라산까지 다 보입니다.",유네스코 자연유산의 경치
54,2017/01/04,4,성산 일출봉은 자연이 만든 곳입니다.적당한거리와 일출과 일몰을 감상하기 좋은곳으로 특히 년말 년초에 사람들이 많이 찾습니다.소원을 빌어보세요,한해의 끝과 시작
55,2017/01/04,4,"성산 일출봉은 일출 보기로도 유명한 곳이다. 유명한 명소 만큼이나 넓고 바람도 불어서 제주도에 온 기분이 난다. 허나, 올라가는 곳에는 약 30분 정도가 걸리며 계단이 높은 편이라 주의하는게 좋다. 올라가게 되면 우도, 제주도의 매력 포인트를 볼 수 있으며 너무나 멋진 관경을 보게 된다.",제주도에서 반드시 들러야 할 곳
56,2016/12/31,5,볼거리 먹거리 다 언제가도 좋습니다유채꽃사진 찍는곳이 돈을받아 눈살이 찌푸려집니다아름다운곳이 많은데 ....그거시 주민의 생계라면 어쩔수 없지만...,가족방문기
57,2016/12/24,5,"제주에서도 이름난 곳이라 찾는 사람도 많네요. 봄에 갔는데 주변에 유채꽃밭이 펼쳐져 바다도, 육지도 아름답게 느껴졌네요.",제주의 절경
58,2016/12/20,4,올라갈 땐 정말 힘들었지만 올라가고 나니 펼쳐지는 탁 트인 전망에 힘든게 싹 잊혀질 정도로 멋있었습니다. 내려오는건 배로 힘들었어요..!그래도 제주도에 가신다면 꼭 한 번 들려보시길!,경치가 정말 좋은 곳!
59,2016/12/18,5,"일출을 보러 간 것은 아니고 낮에 방문했었는데요, 정상에 올라가니 내려다보이는 제주도 풍경이 너무 아름다웠습니다. 강추합니다.",제주도에서 꼭 한번 가 볼 곳!!
60,2017/07/14,4,"워낙 체력이 부족해서, 30분 올라가는 건 좀 힘들지만 올라가면 정말 멋진 풍경을 볼 수 있습니다. 세계7대자연유산이라고 하니 제주도 갔다면 한 번 올라가보는 것도 좋을거 같아요.",30분 고생하면 정말 멋진 풍경을 볼 수 있어요
61,2017/07/11,4,"산 높이가 약 180m인 산, 푸른 바다 쪽에 위치하여 있으며,많은 분화구 중 바다 속에서 수증 폭발한 화산제 이다.",꼭 가봐야 할 여행지
62,2016/12/13,5,드라마 올인으로 유명한곳여름이건 겨울이건 한번가면 자꾸 가보게 돼네요강추입니다.여름엔 시원한 바람에 가슴이 트이는곳겨울엔 춥지만 사람도 덜하고 바닷바람을 제대로 느낄수 있어요,반드시 가봐야는곳 섭지코지 
63,2016/12/13,5,겨울에 가서인지 사람이 많지는 않았습니다. 여름 성수기에는 올라가는 길이 좁아 많이 번잡할 수 있겠습니다. 올라가서 보는 경치가 또 색다릅니다. 등산까지는 아니고 산책처럼 금방 올라갈 수 있으니 꼭 가보세요.,가야 합니다
64,2016/12/06,4,Good...세계7대자연유산의 멋지고 아름다운 절경.일출봉 봉우리에서 바라 본 절경은 말로 표현 할 수 없이 아름답다.,가족여행
65,2016/12/01,1,그 아름답던 성산일출봉을 온갖 화장품 매장과 카페로 어지럽혀서 너무 안타까웠습니다. 왜 그 좋은 풍경을 이상한 건물들을 자꾸 올려서 못살게 구는지 .. ,주변이 너무 지저분함 ㅠㅠ
66,2016/11/30,4,세계문화유산인 만큼 관광객이 매우 많아요.특히 중국인이 많고 그만큼 주차도 어렵지요.다른 오름과 달리 계단으로 되어있어서더 오르기 힘들고 오를때 재미없는.. 곳입니다.물론 정상에 가면 분화구가 신기하긴 하지만정상의 모습은 다른 오름이 더 멋진거 같아요.성산일출봉은 오르는 것보다 보는게 더 멋있고(광치기 해변에서 보는거 추천)들어가서 올라가는 길 말고 옆길로 한바퀴 도는 것도 좋습니다,세계문화유산 그러나 매우 힘듦
67,2016/11/27,5,뷰가 너무너무 아름다운 곳입니다. 제주도를 왔다면 빠짐없이 들려야하는 곳이라고 생각합니다. 세계문화유산에 등록 되어있고 그리 높지 않습니다. 주차장도 크게 있고 주변에 카페등이 많이 있습니다. 너무 아름다운 자연경관이니 꼭 방문 추천드립니다.,제주도에 왔다면 꼭 가봐야하는 곳
68,2016/11/19,5,일출봉은 아름다운 곳이다 계단을 오르는게 다소 가파를수있으나올라가서 제주를 한눈에 내려다보는것은 매우 매력적이다 보고 또 봐도 질리지 않고사계절내내보아도 다 다른매력이있다,일출봉은 매번 보아도 매력있는 장소이다 
69,2016/11/17,4,"성산일출봉은 언제가도 정말 좋은곳이죠.. 넓은 초원에 말도 있고, 정상까지 올라가는 시간도 얼마 걸리지 않아서 너무 좋아요. 단, 경사가 가파르다 보니 운동부족인 저는 헥헥 거리며 올라갔어요. 정상에서 맛보는 바람과 바다는 정말 최고예요.",언제가도 좋은
70,2017/07/14,5,근처에만 가도 우와! 탄성이 절로 나오네요 꼭대기까지 올라갈 땐 너무 힘들었지만 올라가서 보는 경치는 진짜 너무 좋았어요~ 남녀노소 누구에게나 강추합니다^^,최고!
71,2017/07/11,5,"날씨가 맑으면, 정말 환상적인 풍경을 보실 수 있겠지만, 날이 흐리면 제주도의 다른 명소를 찾으시길 권장합니다. 안개때문에 아무 것도 보이지 않을 수 있어요.",날씨에 따라 감흥이 달라요.
72,2016/11/13,5,날씨 좋은날 가면 정말 좋습니다.체력 좋으면 꼭대기까지 가보시길 권합니다.유명한 곳이라 당연히 관광객들이 많습니다.,아주 좋음
73,2016/11/10,5,밤에 갔지만 여전히 아름다운첫는에 보자마자 깎아지른 절벽에 감탄이 절로 나는 곳이번엔 강아지가 함께 정상까지 동행을 해주더군요,언제 와도 멋진 뷰
74,2016/11/07,5,3번째 일출봉을 올라가 보는 것인데도 여전히 좋았습니다.성산일출봉에 올라 성삽읍 일대를 내려다보는 전망이 정말 끝내줘요. 중국인 여행객이 좀 많이진 것이 흠이긴한데 그래도 내려가는 길이 몇년전에 새로 생겨 사람이 많이 몰리는 날에도 그런대로 다녀올만 했습니다.,성산일출봉
75,2016/11/07,4,유채꽃 철이나 가을 억새철에 보면 더 아름답습니다.정상까지 오르는데 크게 어려움은 없으며 그곳에서 보는 일출이 아름답습니다.,제주도 대표 관광지
76,2016/10/20,4,"제주 여행을 하는 분이라면, 한번쯤은 둘러봐야 할 곳입니다. 입장료는 2천원 정도로, 저렴한 편이며, 올라가는 코스가 조금 가파릅니다. ",제주도의 유명한 관광지
77,2016/10/09,5,부모님과 함께 본 성산일출봉 일출 굿!!! 일출을 보기 위해 새벽 3시 30분 기상. 4시에 집에서 출발. 4시 40분 성산일출봉에 도착. 계단을 열심히 오르면 드디어 성산일출봉!! 날씨 확인과 운은 필수! ,성산일출봉은 역시 일출!!!!
78,2016/10/06,4,올라가는 길이 조금 힘들긴 하지만 정상에서 보는 풍경이 멋지네요. 시야가 탁 트이는 곳이라 시원하고 좋아요.,운동할겸 가게 되는 곳
79,2016/09/29,4,산행은 반시간 남짓의 시간으로 등반에 성공(?)할 수 있으니 산행이라기 보다는 산보보다는 약간은 힘든 길이지만 그래도 일출봉에서의 바다 풍광은 다른 맛을 전하고 잇으니 꼭 산행을 권하고 싶다. 운이 좋으면 일출의 광경까지 덤으로 볼 수 있으니...,일출봉의 상쾌함
80,2017/07/14,3,중국인 관광객들로 항상 시끄러운 곳이다. 처음 가보면 특이한 모양이라 흥미롭다. 하지만 이내 시끄럽게 떠드는 중국인들 때문에 제대로 관람하기 어렵다. 유명 관광지는 다 비슷비슷하지 싶다. 그래도 한번쯤 정상에 올라보길 권한다. 풍광이 나름 멋있다.,너무 유명해서 문제인 곳
81,2017/07/11,4,아래에서 보면 넓게 펼쳐진 초원이 위에 올라가서 보면 바다가 보이는 어디서도 보기힘든 곳이라서 제주도에 가면 꼭 들리는 곳입니다. 최근 몇년간 해외단체관람객들이 너무 많아져서 예전과 느낌은 조금 다르지만 그래도 제주도에서 가장 좋아하는 곳 중 하나입니다.,위를 봐도 아래를 봐도 아름다운 일출봉
82,2016/09/16,5,날씨가 더워서 조금은 힘들었지만 유치원생 아이와도 천천히 오를수 있는 곳. 특히 산정산에서의 시원한 바람은 절대 잊을수 없다,가족등반코스
83,2016/09/12,3,제주도 정착을 하면서 가장 처음 찾은 곳이였습니다 .. 멋지 풍경을 볼수 있었습니다.하지만 시기가 조금 부적절했더거 같아요.. 8월말에 는 날씨가 너무 더워서 힘들더라고요..ㅜ그리고 가장 불만이였던건 주변 상점에서 파는 먹거리들이 너무비싸 쫌 불쾌한 느낌을 받았습니다,성산일출봉
84,2016/09/12,3,성산일출봉은 너무 좋아요!근데 그늘이 없다보니 더무 햇빛이 강한 시간은 피해서 방문하시는걸 추천해요~!,더운날 성산일출봉은 쉴 곳이 없어요!
85,2016/09/07,3,"몇년전 들렸을때는 이렇게 붐비지 않았는데, 유네스코에 등재된 이후라 그런지 방문객이 너무 많이 늘었습니다. 너무 더운날씨에 가기보다는 봄,가을에 가길 추천합니다.",방문객이 너무 많습니다
86,2016/09/02,5,개인적으로 제주도 여행중 가장 좋았던 곳으로약간의 등산(?)을 수반하지만 오르내리는 동안과 정상에서의 전망은그 수고를 다 덜어줌* 일출봉으로 유명하지만 일몰도 멋있음,제주에 왔으면 꼭 봐야함
87,2016/09/01,5,성산 일출봉을 오르면 제주도의 푸른 바다를 느낄 수 있음. 반드시 올라야 함. 그리고 광치기 해변 또는 섭지코지에서 바라보는 성산 일출봉이 멋있음. 광치기 해변 사진 추천 드림,성산일충봉 정상
88,2016/08/26,4,"해무가 자욱히 낀, 비가 오는 날에는 일출봉이 잘 보이지는 않지만 안개가 약간 걷히고 난 후의 모습은 아름다웠다. 올라가려면 출입료를 지불해야하는데 나는 입구바깥에서 보기만 했다는...실제 올라갔던 지인들의 경험을 듣자하면 정상에 도착해서 들판밖에 보이지 않아 허무했다고..^^;",안개가 자욱할 때 가서 아쉬웠으나 방문하기에 좋은 것같다
89,2016/08/18,5,한라산은 못 올라가도 꼭 가야할 제주도의 필수코스바다를 보기에도 일출을 보기에도 바람을 맞기에도 넒은 들판을 보기에도 제주도 인증샷은 여기에서,제주의 필수코스
90,2017/07/14,4,흔히 우리가 말하기로는 정동진이 제일 좋다고는 하지만 사람이 너무 북적거려서 여기가 한산하고 너무 좋아요.,해 보기에 정말 좋은 곳이에요.
91,2017/07/11,5,새벽4시반에 일어나서 주차장에 도착. 15분정도 걸려 정산까지 왔다. 완전 깨끗한 일출은 아니지만 제주에서 멋진 일출을 보게되었다. 다음에 제주에 오더라도 성산일출봉은 또 오르리!!!,마음이 정화되는곳
92,2016/07/26,5,"최고의 풍경을 자랑하는 화산분화구 성산일출봉~30분 정도로 정상을 정복할 수 있고, 아름다운 주변전경도 볼 수있는 곳으로 꼭 다녀가야될 코스~",세계문화유산 성산일출봉
93,2016/07/26,5,제주도에 간다면 당연히 한번쯤은가봐야한다고 생각하는 곳이에요.너무 멋진 곳입니다....,좋아요
94,2016/07/24,5,성산 일출봉은 일출이 멋있다고 하지만 정작 일출때는 가보지를 못했네요. 얼마나 높을까 싶어 쉽게 생각했다만 일출봉에 다다를때 수많은 계단을 걷다보면 숨이 턱턱 막힌답니다. 하지만 그 시간을 견뎌내면 확뜨인 제주를 한눈에 볼수 있으니 꼭 가봐야할 곳이겠죠,수많은 계단을 걷다보면 최고의 뷰를 볼 수 있는 이곳
95,2016/07/18,5,나이드신 부모님 모시고 가기엔 제주 동부에서 가장 멋진 장소라고 생각합니다. 중국인이 너무 많은게 흠이지만 날씨에 구애를 덜 받는 곳인 것 같아요. 비온 날 갔지만 멋졌습니다.,제주동부의 랜드마크
96,2016/07/10,3,ㅎㅎㅎㅎ 짧은 등산코스~ 올라가서 마주하는 성산일출봉의 경이로움까지 느낄수 있습니다.입장료는 2000원이구요오전일찍 도착하여 사람도(중국관광객)도 사실 적은시간이여서 여유잇게 갈수있었습니다.계속가파른 계단을 오르시면 금방 도착합니다.사실.. 저질 체력이라 힘들긴 했지만. 20~30분정도밖에 안걸린것 같아요올라갔을때에는 정망대에서 제주도를 내려다 볼수도 있고도 설산일출봉을 볼수도 있습니다.사실.. 날씨가 좋아야만 볼수있어서 제가 간날은 사실 못보고 왔어요~ 강풍이 불어서 금방 내려왔지만.. 한번쯩을 올라가서 보고 와야합니다.,성산일출봉
97,2016/07/06,5,힘들어도 꼭 정상까지 올라갔다 내려 오세요~ 올라가다가 내려다 보는 전망도 끝내주고. 내려가다가 보이는 전망도 넘 좋구요. 암튼 제주도 가시면 꼭 일출을 보기 위해서가 아니라도 성산일출봉은 꼭 다녀 오시길 바랍니다^^ ,힘들더라도 꼭 가봐야 할 곳^^
98,2016/07/04,4,바람도 많이 불고 힘겹게 올라 정상에 섰습니다. 결코 쉬운 코스는 아닌듯 합니다. 중국인 관광객이 엄청 많네요.,바람
99,2016/06/28,4,제주도에 가면 우선적으로 한 번 가게 되는 대표적인 해돋이 명소입니다.넓게 펼쳐진 바다와 자연경관이 어우러져 멋진 장면을 연출합니다.그러나 날씨에 따라 바람이 거세게 불기도 한다는 점이 약간의 불편함이긴 하네요.,제주도의 대표적인 해돋이 명소!
100,2017/07/14,5,봄이나 가을에 가면 더 좋아요바람쐬기 좋고아시아나항공이 밤 9시반에도 있어서 그거타고 가서 자고 다음날 일찍 올라갔더니 완전 좋네요,바람쐬기 좋아요
101,2017/07/11,3,"제주도여행을 갈때마다, 다른 관광지와는 약간 떨어져있어서갈까말까 고민하게 되는 관광지인데요,이번 여행에는 날씨도 좋고, 바람도 많아서 덥지 않게 다녀왔어요!!!!그런데 처음으로 정상을 올라갔는데 너무 좋더라고요그 동안 왜 안갔나 싶을정도로요!!",새로운 성산일출봉!!
102,2016/06/21,4,한라산 등반까지 무리라고 생각된다면 성산일출봉 추천~! 제주도 가면 성산일출봉은 필수코스! 멀리서 봐도 멋지고 가까이서 봐도 멋지다. 한시간 정도만 오르면 정상까지 올라갈 수 있다.,성산일출봉에 해뜨는 건 꼭 봐야죠
103,2016/06/18,4,유네스코 자연유산에 등재될만합니다. 너무 멋있고 제주도라는 섬에 이런곳이 있는게 놀라웠습니다. 최고!,놀라운 자연이 빚어낸 절경
104,2016/06/15,5,제주도 가면 꼭 가봐야 하는 곳등산하러 오는 분들도 많고제주도민 할인 가능그렇게 가파르지 않아서 대충 1시간 정도 걸린 듯날씨 좋으면 정상에서 멀리까지 보인다던데저 갔던 날에는 안개가 껴서 그게 좀 아쉽네요중국인은 확실히 많습니다,가장 대표적인 명소 중 하나
